ID,Zip_Code,Total_Population,Has?
11415,35475,15642,0
11416,35476,7408,0
11417,35477,176,0
11418,35480,1446,0
11419,35481,3734,0
11420,35490,3927,0
11421,35501,9465,0
11422,35503,8782,0
11423,35504,13481,0
11424,35540,2543,0
11425,35541,3470,0
11426,35542,1086,0
11427,35543,1375,0
11428,35544,675,0
11429,35545,95,0
11430,35546,4123,0
11431,35548,1760,0
11432,35549,3761,0
11433,35550,5192,0
11434,35552,868,0
11435,35553,4366,0
11436,35554,1080,0
11437,35555,9619,0
11438,35559,6,0
11439,35563,4781,0
11440,35564,2012,0
11441,35565,12977,0
11442,35570,11540,0
11443,35571,867,0
11444,35572,1237,0
11445,35574,1612,0
11446,35575,1071,0
11447,35576,2893,0
11448,35577,43,0
11449,35578,5850,0
11450,35579,3298,0
11451,35580,3754,0
11452,35581,5035,0
11453,35582,4204,0
11454,35584,408,0
11455,35585,1479,0
11456,35586,3915,0
11457,35587,865,0
11458,35592,4974,0
11459,35593,1599,0
11460,35594,7041,0
11461,35601,32822,0
11462,35603,31496,0
11463,35610,1836,0
11464,35611,25979,0
11465,35613,24385,0
11466,35614,8656,0
11467,35615,142,0
11468,35616,4051,0
11469,35618,1743,0
11470,35619,4279,0
11471,35620,8226,0
11472,35621,3042,0
11473,35622,8156,0
11474,35630,32971,0
11475,35633,22032,0
11476,35634,9510,0
11477,35640,25256,0
11478,35643,3449,0
11479,35645,13658,0
11480,35646,4303,0
11481,35647,1058,0
11482,35648,3235,0
11483,35649,73,0
11484,35650,14241,0
11485,35651,1521,0
11486,35652,8469,0
11487,35653,11560,0
11488,35654,8313,0
11489,35660,9007,0
11490,35661,17170,0
11491,35670,6515,0
11492,35671,2408,0
11493,35672,6095,0
11494,35673,7465,0
11495,35674,18184,0
11496,35677,1591,0
11497,35739,5292,0
11498,35740,3173,0
11499,35741,2779,0
11500,35744,2437,0
11501,35745,227,0
11502,35746,663,0
11503,35747,5141,0
11504,35748,7034,0
11505,35749,21862,0
11506,35750,11782,0
11507,35751,176,0
11508,35752,2834,0
11509,35754,5480,0
11510,35755,753,0
11511,35756,13298,0
11512,35757,15499,0
11513,35758,45205,0
11514,35759,7573,0
11515,35760,4801,0
11516,35761,12406,0
11517,35763,16943,0
11518,35764,616,0
11519,35765,3729,0
11520,35766,136,0
11521,35768,11543,0
11522,35769,9635,0
11523,35771,3983,0
11524,35772,4429,0
11525,35773,12666,0
11526,35774,231,0
11527,35775,347,0
11528,35776,3584,0
11529,35801,23987,0
11530,35802,21789,0
11531,35803,26096,0
11532,35805,21345,0
11533,35806,21316,1
11534,35808,1488,0
11535,35810,29749,0
11536,35811,28198,0
11537,35816,13267,0
11538,35824,8276,0
11539,35896,684,0
11540,35901,19950,0
11541,35903,17281,0
11542,35904,14210,0
11543,35905,6246,0
11544,35906,9989,0
11545,35907,8497,0
11546,35950,21074,0
11547,35951,12967,0
11548,35952,7651,0
11549,35953,8023,0
11550,35954,11343,0
11551,35956,9276,0
11552,35957,16190,0
11553,35958,3622,0
11554,35959,4639,0
11555,35960,9864,0
11556,35961,7029,0
11557,35962,9483,0
11558,35963,1112,0
11559,35966,3778,0
11560,35967,16300,0
11561,35968,4412,0
11562,35971,5727,0
11563,35972,1035,0
11564,35973,2947,0
11565,35974,1526,0
11566,35975,260,0
11567,35976,17035,0
11568,35978,4623,0
11569,35979,1540,0
11570,35980,5475,0
11571,35981,2074,0
11572,35983,3912,0
11573,35984,1668,0
11574,35986,8168,0
11575,35987,2674,0
11576,35988,1922,0
11577,35989,3630,0
11578,35990,169,0
11579,36003,1822,0
11580,36005,1641,0
11581,36006,1350,0
11582,36009,2342,0
11583,36010,4667,0
11584,36013,533,0
11585,36016,5109,0
11586,36017,2956,0
11587,36020,1036,0
11588,36022,12301,0
11589,36024,5012,0
11590,36025,7377,0
11591,36026,852,0
11592,36027,15607,0
11593,36028,1580,0
11594,36029,1387,0
11595,36030,463,0
11596,36031,191,0
11597,36032,2519,0
11598,36033,4368,0
11599,36034,948,0
11600,36035,1603,0
11601,36036,1810,0
11602,36037,13361,0
11603,36038,37,0
11604,36039,102,0
11605,36040,3560,0
11606,36041,1349,0
11607,36042,2199,0
11608,36043,3223,0
11609,36046,1356,0
11610,36047,1195,0
11611,36048,1491,0
11612,36049,5844,0
11613,36051,1898,0
11614,36052,268,0
11615,36053,1684,0
11616,36054,15527,0
11617,36064,9959,0
11618,36066,19266,1
11619,36067,28235,0
11620,36069,1967,0
11621,36071,510,0
11622,36075,2091,0
11623,36078,12713,0
11624,36079,9955,0
11625,36080,2681,0
11626,36081,16091,0
11627,36082,1325,0
11628,36083,7961,0
11629,36088,4697,0
11630,36089,7454,0
11631,36091,3472,0
11632,36092,19633,0
11633,36093,10984,0
11634,36104,8040,0
11635,36105,10259,0
11636,36106,15024,0
11637,36107,7798,0
11638,36108,19464,0
11639,36109,24046,0
11640,36110,12232,0
11641,36111,12609,0
11642,36112,353,0
11643,36113,1864,0
11644,36115,917,0
11645,36116,44305,0
11646,36117,53172,1
11647,36201,18849,0
11648,36203,18007,0
11649,36205,494,0
11650,36206,11704,0
11651,36207,19631,0
11652,36250,5050,0
11653,36251,5222,0
11654,36255,752,0
11655,36256,1730,0
11656,36258,1310,0
11657,36260,4008,0
11658,36262,1450,0
11659,36263,378,0
11660,36264,8657,0
11661,36265,20869,0
11662,36266,5438,0
11663,36267,79,0
11664,36268,5956,0
11665,36269,1234,0
11666,36271,6174,0
11667,36272,12667,0
11668,36273,3225,0
11669,36274,11213,0
11670,36276,2531,0
11671,36277,5145,0
11672,36278,4688,0
11673,36279,2524,0
11674,36280,3606,0
11675,36301,37292,0
11676,36303,30957,0
11677,36305,15869,0
11678,36310,6247,0
11679,36311,2421,0
11680,36312,6289,0
11681,36313,417,0
11682,36314,474,0
11683,36316,1901,0
11684,36317,497,0
11685,36318,1400,0
11686,36319,1887,0
11687,36320,3900,0
11688,36321,1639,0
11689,36322,8979,0
11690,36323,8010,0
11691,36330,36220,0
11692,36340,5851,0
11693,36343,1444,0
11694,36344,5824,0
11695,36345,8594,0
11696,36346,1357,0
11697,36350,6560,0
11698,36351,3584,0
11699,36352,5225,0
11700,36353,1848,0
11701,36360,19242,0
11702,36362,5149,0
11703,36370,871,0
11704,36371,612,0
11705,36373,559,0
11706,36374,847,0
11707,36375,6658,0
11708,36376,2153,0
11709,36401,8143,0
11710,36420,10621,0
11711,36421,9789,0
11712,36425,1163,0
11713,36426,15238,0
11714,36432,2067,0
11715,36435,378,0
11716,36436,410,0
11717,36439,760,0
11718,36441,3994,0
11719,36442,3134,0
11720,36444,811,0
11721,36445,4494,0
11722,36446,511,0
11723,36451,4701,0
11724,36453,2245,0
11725,36454,22,0
11726,36455,286,0
11727,36456,1381,0
11728,36460,10415,0
11729,36467,9647,0
11730,36470,214,0
11731,36471,990,0
11732,36473,24,0
11733,36474,3295,0
11734,36475,2122,0
11735,36476,57,0
11736,36477,3946,0
11737,36480,1380,0
11738,36481,340,0
11739,36482,639,0
11740,36483,293,0
11741,36502,18853,0
11742,36505,1939,0
11743,36507,21660,0
11744,36509,2166,0
11745,36511,581,0
11746,36512,0,0
11747,36513,1268,0
11748,36518,2224,0
11749,36521,5403,0
11750,36522,7141,0
11751,36523,2373,0
11752,36524,1223,0
11753,36525,1773,0
11754,36526,33327,0
11755,36527,13876,0
11756,36528,1262,0
11757,36529,151,0
11758,36530,8041,0
11759,36532,33251,0
11760,36535,28793,0
11761,36538,460,0
11762,36539,796,0
11763,36540,685,0
11764,36541,16369,0
11765,36542,13643,0
11766,36543,197,0
11767,36544,10569,0
11768,36545,9884,0
11769,36548,898,0
11770,36549,4754,0
11771,36550,407,0
11772,36551,9063,0
11773,36553,2897,0
11774,36555,678,0
11775,36556,603,0
11776,36558,3775,0
11777,36559,94,0
11778,36560,3238,0
11779,36561,6560,0
11780,36562,1678,0
11781,36564,44,0
11782,36567,14262,0
11783,36568,189,0
11784,36569,932,0
11785,36571,15348,0
11786,36572,6161,0
11787,36574,699,0
11788,36575,20224,0
11789,36576,3754,0
11790,36578,1486,0
11791,36579,938,0
11792,36580,5416,0
11793,36581,109,0
11794,36582,24419,0
11795,36583,905,0
11796,36584,789,0
11797,36585,979,0
11798,36587,10022,0
11799,36590,0,0
11800,36602,909,0
11801,36603,11516,0
11802,36604,9767,0
11803,36605,26931,0
11804,36606,18640,0
11805,36607,6005,0
11806,36608,35810,1
11807,36609,23738,0
11808,36610,10621,0
11809,36611,5889,0
11810,36612,4796,0
11811,36613,13510,0
11812,36615,0,0
11813,36616,0,0
11814,36617,14208,0
11815,36618,17659,0
11816,36619,15976,0
11817,36688,195,0
11818,36693,19138,0
11819,36695,50900,0
11820,36701,22493,0
11821,36703,12992,0
11822,36720,999,0
11823,36722,396,0
11824,36723,247,0
11825,36726,4864,0
11826,36727,14,0
11827,36728,283,0
11828,36732,8101,0
11829,36736,1397,0
11830,36738,1048,0
11831,36740,1326,0
11832,36742,1831,0
11833,36744,6620,0
11834,36748,2698,0
11835,36749,748,0
11836,36750,2945,0
11837,36751,498,0
11838,36752,1384,0
11839,36753,17,0
11840,36754,353,0
11841,36756,5780,0
11842,36758,1121,0
11843,36759,1656,0
11844,36761,924,0
11845,36763,212,0
11846,36765,1179,0
11847,36766,22,0
11848,36767,1561,0
11849,36768,819,0
11850,36769,3000,0
11851,36773,512,0
11852,36775,796,0
11853,36776,1518,0
11854,36782,2905,0
11855,36783,551,0
11856,36784,7177,0
11857,36785,1205,0
11858,36786,2986,0
11859,36790,171,0
11860,36792,1401,0
11861,36793,253,0
11862,36801,24833,1
11863,36804,17485,0
11864,36830,38799,0
11865,36832,23787,1
11866,36849,4043,0
11867,36850,2744,0
11868,36852,2490,0
11869,36853,8162,0
11870,36854,15399,0
11871,36855,1764,0
11872,36856,7011,0
11873,36858,263,0
11874,36859,48,0
11875,36860,1626,0
11876,36861,2986,0
11877,36862,5984,0
11878,36863,11671,0
11879,36865,29,0
11880,36866,3649,0
11881,36867,23280,0
11882,36869,21196,0
11883,36870,21503,0
11884,36871,1278,0
11885,36874,8117,0
11886,36875,3712,0
11887,36877,12097,0
11888,36879,2002,0
11889,36901,397,0
11890,36904,4039,0
11891,36907,1712,0
11892,36908,2107,0
11893,36910,29,0
11894,36912,2007,0
11895,36913,79,0
11896,36915,768,0
11897,36916,741,0
11898,36919,1777,0
11899,36921,881,0
11900,36922,377,0
11901,36925,3543,0
11902,37010,4834,0
11903,37012,2323,0
11904,37013,95717,0
11905,37014,2887,0
11906,37015,17451,0
11907,37016,1208,0
11908,37018,2211,0
11909,37019,536,0
11910,37020,5683,0
11911,37022,6546,0
11912,37023,1196,0
11913,37025,5444,0
11914,37026,2258,0
11915,37027,54001,1
11916,37028,689,0
11917,37029,6188,0
11918,37030,6937,0
11919,37031,3740,0
11920,37032,4529,0
11921,37033,7625,0
11922,37034,7484,0
11923,37035,3607,0
11924,37036,5594,0
11925,37037,7759,0
11926,37040,49811,1
11927,37042,76126,0
11928,37043,45404,0
11929,37046,4728,0
11930,37047,2095,0
11931,37048,6584,0
11932,37049,3268,0
11933,37050,1560,0
11934,37051,3131,0
11935,37052,2806,0
11936,37055,27549,0
11937,37057,904,0
11938,37058,7945,0
11939,37059,1364,0
11940,37060,2263,0
11941,37061,4845,0
11942,37062,11364,0
11943,37064,55664,0
11944,37066,48248,0
11945,37067,28773,1
11946,37069,19952,0
11947,37072,32190,0
11948,37073,13999,0
11949,37074,8247,0
11950,37075,63768,0
11951,37076,39026,0
11952,37078,508,0
11953,37079,2249,0
11954,37080,6980,0
11955,37082,6516,0
11956,37083,14788,0
11957,37085,4684,0
11958,37086,34216,0
11959,37087,45282,0
11960,37090,14126,0
11961,37091,22024,0
11962,37095,2338,0
11963,37096,5669,0
11964,37097,2180,0
11965,37098,6236,0
11966,37101,6737,0
11967,37110,33008,0
11968,37115,40778,0
11969,37118,902,0
11970,37122,55472,0
11971,37127,17803,0
11972,37128,48096,0
11973,37129,54583,1
11974,37130,57037,0
11975,37132,2485,0
11976,37134,2962,0
11977,37135,11320,0
11978,37137,3175,0
11979,37138,24105,0
11980,37140,1270,0
11981,37141,1523,0
11982,37142,2091,0
11983,37143,4060,0
11984,37144,3143,0
11985,37145,1886,0
11986,37146,7134,0
11987,37148,23909,0
11988,37149,2742,0
11989,37150,4971,0
11990,37151,452,0
11991,37153,5890,0
11992,37160,34037,0
11993,37165,57,0
11994,37166,14074,0
11995,37167,57611,1
11996,37171,519,0
11997,37172,29098,0
11998,37174,34245,0
11999,37175,814,0
12000,37178,2203,0
12001,37179,14073,0
12002,37180,3685,0
12003,37181,1723,0
12004,37183,2860,0
12005,37184,5876,0
12006,37185,8447,0
12007,37186,9064,0
12008,37187,7460,0
12009,37188,15148,0
12010,37189,3965,0
12011,37190,8477,0
12012,37191,3909,0
12013,37201,1554,0
12014,37203,13101,1
12015,37204,14230,0
12016,37205,24761,0
12017,37206,25531,0
12018,37207,37560,0
12019,37208,17407,0
12020,37209,37480,0
12021,37210,17583,0
12022,37211,78057,0
12023,37212,20902,0
12024,37213,114,0
12025,37214,30971,0
12026,37215,21803,0
12027,37216,18905,0
12028,37217,30979,0
12029,37218,15820,0
12030,37219,1060,0
12031,37220,5579,0
12032,37221,39710,0
12033,37228,1095,0
12034,37240,747,0
12035,37243,0,0
12036,37246,0,0
12037,37301,1327,0
12038,37302,4461,0
12039,37303,24545,0
12040,37305,1000,0
12041,37306,2662,0
12042,37307,4993,0
12043,37308,3075,0
12044,37309,2520,0
12045,37310,4686,0
12046,37311,28075,0
12047,37312,33879,0
12048,37313,1343,0
12049,37315,1512,0
12050,37317,2486,0
12051,37318,1585,0
12052,37321,18983,0
12053,37322,7758,0
12054,37323,30888,0
12055,37324,5785,0
12056,37325,1727,0
12057,37326,455,0
12058,37327,11546,0
12059,37328,1133,0
12060,37329,5714,0
12061,37330,7100,0
12062,37331,7493,0
12063,37332,2542,0
12064,37333,587,0
12065,37334,22350,0
12066,37335,3123,0
12067,37336,5031,0
12068,37337,1826,0
12069,37338,3540,0
12070,37339,2279,0
12071,37340,650,0
12072,37341,11373,0
12073,37342,3655,0
12074,37343,41945,0
12075,37345,2462,0
12076,37347,7674,0
12077,37348,901,0
12078,37350,1983,0
12079,37351,321,0
12080,37352,3131,0
12081,37353,5282,0
12082,37354,17063,0
12083,37355,25867,0
12084,37356,2719,0
12085,37357,6106,0
12086,37359,633,0
12087,37360,1425,0
12088,37361,1254,0
12089,37362,3299,0
12090,37363,39165,0
12091,37365,1229,0
12092,37366,744,0
12093,37367,11846,0
12094,37369,1013,0
12095,37370,4757,0
12096,37373,2636,0
12097,37374,2081,0
12098,37375,4160,0
12099,37376,315,0
12100,37377,15860,0
12101,37379,26914,0
12102,37380,6620,0
12103,37381,9510,0
12104,37385,8430,0
12105,37387,3002,0
12106,37388,25199,0
12107,37391,1330,0
12108,37394,71,0
12109,37396,132,0
12110,37397,10073,0
12111,37398,13999,0
12112,37402,4183,0
12113,37403,7332,0
12114,37404,11857,0
12115,37405,16055,0
12116,37406,14658,0
12117,37407,10690,0
12118,37408,1586,0
12119,37409,2464,0
12120,37410,3702,0
12121,37411,16804,0
12122,37412,21185,0
12123,37415,24308,0
12124,37416,15518,0
12125,37419,6429,0
12126,37421,49388,0
12127,37601,35780,0
12128,37604,35256,0
12129,37614,1933,0
12130,37615,21883,0
12131,37616,4834,0
12132,37617,13615,0
12133,37618,13460,0
12134,37620,38262,0
12135,37640,3624,0
12136,37641,9560,0
12137,37642,14724,0
12138,37643,33992,0
12139,37645,5140,0
12140,37650,11871,0
12141,37656,4293,0
12142,37657,906,0
12143,37658,4074,0
12144,37659,27803,0
12145,37660,39510,0
12146,37663,14568,0
12147,37664,26684,0
12148,37665,5801,0
12149,37680,593,0
12150,37681,5625,0
12151,37682,681,0
12152,37683,13038,0
12153,37686,8220,0
12154,37687,4863,0
12155,37688,893,0
12156,37690,3788,0
12157,37691,812,0
12158,37692,4988,0
12159,37694,1690,0
12160,37701,7479,0
12161,37705,4151,0
12162,37708,6035,0
12163,37709,3864,0
12164,37710,981,0
12165,37711,5169,0
12166,37713,1580,0
12167,37714,4797,0
12168,37715,652,0
12169,37716,25963,0
12170,37719,183,0
12171,37721,12798,0
12172,37722,5687,0
12173,37723,892,0
12174,37724,2343,0
12175,37725,17576,0
12176,37726,1774,0
12177,37727,2385,0
12178,37729,1585,0
12179,37730,15,0
12180,37731,733,0
12181,37732,160,0
12182,37733,75,0
12183,37737,5523,0
12184,37738,5597,0
12185,37742,6083,0
12186,37743,25782,0
12187,37745,17144,0
12188,37748,17383,0
12189,37752,6430,0
12190,37753,985,0
12191,37754,5386,0
12192,37755,4147,0
12193,37756,2946,0
12194,37757,9461,0
12195,37760,13023,0
12196,37762,2970,0
12197,37763,15343,0
12198,37764,10083,0
12199,37765,486,0
12200,37766,18075,0
12201,37769,5617,0
12202,37770,2478,0
12203,37771,16767,0
12204,37772,12276,0
12205,37774,17920,0
12206,37777,11766,0
12207,37779,3204,0
12208,37801,25638,0
12209,37803,32836,0
12210,37804,25153,0
12211,37806,2828,0
12212,37807,10269,0
12213,37809,2286,0
12214,37810,1544,0
12215,37811,3695,0
12216,37813,17303,0
12217,37814,34037,0
12218,37818,5681,0
12219,37819,692,0
12220,37820,7643,0
12221,37821,21901,0
12222,37825,8385,0
12223,37826,5304,0
12224,37828,1405,0
12225,37829,2020,0
12226,37830,29455,0
12227,37840,10867,0
12228,37841,9183,0
12229,37843,3622,0
12230,37845,418,0
12231,37846,4956,0
12232,37847,2498,0
12233,37848,185,0
12234,37849,27222,0
12235,37851,45,0
12236,37852,2434,0
12237,37853,3959,0
12238,37854,12583,0
12239,37857,20015,0
12240,37860,3941,0
12241,37861,9101,0
12242,37862,23084,1
12243,37863,6708,0
12244,37865,21427,0
12245,37866,1705,0
12246,37869,4784,0
12247,37870,4846,0
12248,37871,9393,0
12249,37872,1539,0
12250,37873,4559,0
12251,37874,15075,0
12252,37876,32396,0
12253,37877,9363,0
12254,37878,408,0
12255,37879,10882,0
12256,37880,3120,0
12257,37881,1998,0
12258,37882,2702,0
12259,37885,5454,0
12260,37886,4494,0
12261,37887,7753,0
12262,37888,3189,0
12263,37890,6715,0
12264,37891,2998,0
12265,37892,1930,0
12266,37902,2241,0
12267,37909,15615,0
12268,37912,22908,0
12269,37914,20275,0
12270,37915,6163,0
12271,37916,13014,0
12272,37917,24372,0
12273,37918,44476,0
12274,37919,27846,0
12275,37920,39948,0
12276,37921,27991,0
12277,37922,35336,0
12278,37923,29454,0
12279,37924,11589,0
12280,37931,28338,0
12281,37932,17275,0
12282,37934,25768,1
12283,37938,17111,0
12284,38001,4836,0
12285,38002,40644,0
12286,38004,10426,0
12287,38006,5081,0
12288,38007,29,0
12289,38008,9185,0
12290,38011,9965,0
12291,38012,13841,0
12292,38015,2386,0
12293,38016,46285,0
12294,38017,53579,0
12295,38018,37280,1
12296,38019,15824,0
12297,38021,23,0
12298,38023,7206,0
12299,38024,27117,0
12300,38028,7255,0
12301,38029,0,0
12302,38030,714,0
12303,38034,2820,0
12304,38036,553,0
12305,38037,1610,0
12306,38039,1864,0
12307,38040,4869,0
12308,38041,4675,0
12309,38042,804,0
12310,38044,811,0
12311,38046,42,0
12312,38047,119,0
12313,38049,4150,0
12314,38050,513,0
12315,38052,3923,0
12316,38053,26573,0
12317,38054,264,0
12318,38057,4049,0
12319,38058,9701,0
12320,38059,7668,0
12321,38060,9650,0
12322,38061,732,0
12323,38063,17045,0
12324,38066,2687,0
12325,38067,1236,0
12326,38068,10085,0
12327,38069,2351,0
12328,38070,279,0
12329,38075,6653,0
12330,38076,1016,0
12331,38077,106,0
12332,38079,5161,0
12333,38080,2839,0
12334,38103,14038,0
12335,38104,23594,1
12336,38105,6496,0
12337,38106,24882,0
12338,38107,16702,0
12339,38108,17645,0
12340,38109,44059,0
12341,38111,44009,0
12342,38112,16864,0
12343,38114,26496,0
12344,38115,41417,0
12345,38116,40446,0
12346,38117,26256,0
12347,38118,38973,0
12348,38119,23491,0
12349,38120,14928,0
