,0,Zip_Code,Total_Population,Median_Income,num_of_fast_food,num_of_mex_restaurants
19761,0.4441823612559075,58238.0,191.0,67250.0,6.0,4.0
19765,0.43366277003548787,58243.0,557.0,52250.0,4.0,2.0
19768,0.44188746729677997,58250.0,228.0,64375.0,5.0,2.0
19769,0.4342451341575337,58251.0,2126.0,53512.0,49.0,22.0
19770,0.43148515608842913,58254.0,426.0,48750.0,11.0,5.0
19771,0.45377706225918435,58256.0,838.0,81875.0,45.0,18.0
19772,0.4309641009501415,58257.0,2141.0,48583.0,49.0,22.0
19779,0.4396612886634791,58266.0,132.0,60000.0,47.0,21.0
19782,0.4265802732887683,58270.0,1910.0,42273.0,49.0,20.0
19784,0.4418418680412002,58272.0,232.0,63750.0,4.0,4.0
19785,0.43053300668677297,58273.0,264.0,46875.0,49.0,20.0
19788,0.43798869187873035,58276.0,547.0,58750.0,3.0,2.0
19789,0.43774209103061495,58277.0,196.0,57500.0,47.0,20.0
19797,0.4345457798354151,58318.0,4002.0,57123.0,4.0,1.0
19798,0.4303598507182886,58321.0,147.0,47292.0,11.0,4.0
19803,0.41815964755929086,58329.0,3277.0,31375.0,4.0,1.0
19804,0.43569421215434956,58330.0,313.0,55625.0,12.0,4.0
19806,0.4525829155249288,58332.0,304.0,80000.0,4.0,3.0
19807,0.4155490035983909,58335.0,1949.0,25714.0,8.0,4.0
19810,0.4311560010891794,58341.0,2670.0,50909.0,4.0,1.0
19813,0.42360956597677557,58345.0,98.0,37083.0,12.0,4.0
19820,0.4317843446773396,58356.0,1745.0,51167.0,13.0,4.0
19822,0.43882858277887143,58361.0,294.0,60500.0,13.0,4.0
19827,0.4251001753294696,58367.0,1744.0,40833.0,3.0,1.0
19829,0.4271678082356973,58369.0,1246.0,43750.0,2.0,0.0
19831,0.46486828705595296,58372.0,136.0,98125.0,2.0,0.0
19834,0.4230858361424965,58379.0,400.0,36750.0,13.0,4.0
19836,0.4410846627130713,58381.0,275.0,63906.0,13.0,4.0
19838,0.43562896897163683,58384.0,538.0,55938.0,4.0,1.0
19839,0.4474868207022064,58385.0,201.0,72917.0,12.0,5.0
19840,0.44657675317561657,58386.0,122.0,71250.0,12.0,6.0
19844,0.42869122124287284,58413.0,1024.0,45667.0,1.0,1.0
19845,0.45483188457393386,58415.0,181.0,83750.0,13.0,5.0
19847,0.4207626590913979,58418.0,299.0,33125.0,4.0,1.0
19851,0.42887933482987656,58423.0,41.0,45417.0,4.0,1.0
19852,0.4385790081040323,58424.0,313.0,60357.0,13.0,4.0
19855,0.44299522833083166,58428.0,253.0,66786.0,1.0,0.0
19857,0.44631267672178504,58430.0,108.0,71375.0,2.0,1.0
19858,0.43774319521207067,58431.0,73.0,58750.0,14.0,5.0
19859,0.4395152420270612,58433.0,1014.0,62031.0,12.0,5.0
19862,0.4505613094227446,58439.0,112.0,78083.0,18.0,5.0
19863,0.4363010576011886,58440.0,123.0,56750.0,1.0,0.0
19865,0.4293876505613232,58442.0,459.0,46591.0,12.0,4.0
19867,0.4324995797799797,58444.0,233.0,50962.0,2.0,1.0
19868,0.43582135764011626,58445.0,207.0,56111.0,12.0,4.0
19869,0.4222783389381075,58448.0,260.0,35341.0,13.0,5.0
19870,0.4478415794127104,58451.0,184.0,73750.0,2.0,1.0
19873,0.4349278705780185,58455.0,408.0,55000.0,15.0,5.0
19874,0.44189692452911106,58456.0,531.0,65500.0,1.0,0.0
19875,0.43651240050675627,58458.0,1231.0,57917.0,13.0,5.0
19876,0.4231449684148188,58460.0,191.0,36500.0,3.0,2.0
19877,0.42890118698199753,58461.0,453.0,45833.0,14.0,5.0
19878,0.42173700098441386,58463.0,617.0,34875.0,2.0,1.0
19881,0.4375954461810416,58467.0,703.0,59375.0,13.0,4.0
19883,0.4395430850867353,58474.0,2721.0,64083.0,2.0,0.0
19885,0.4374163071875076,58476.0,261.0,58750.0,13.0,4.0
19886,0.4444531607960355,58477.0,151.0,66250.0,53.0,29.0
19888,0.4612646312864311,58479.0,147.0,93125.0,13.0,5.0
19889,0.4537191541183796,58480.0,332.0,82596.0,14.0,5.0
19890,0.4382441448667144,58481.0,301.0,59479.0,10.0,5.0
19891,0.4303034856165198,58482.0,1008.0,48611.0,1.0,0.0
19892,0.4291847341652362,58483.0,265.0,46250.0,12.0,4.0
19894,0.45239314655061647,58486.0,245.0,80625.0,14.0,5.0
19896,0.4437312649497964,58488.0,230.0,65625.0,37.0,22.0
19898,0.4342125883035057,58492.0,464.0,54097.0,15.0,5.0
19899,0.42999157384496406,58494.0,249.0,44750.0,53.0,29.0
19901,0.4299509297609156,58496.0,199.0,47500.0,13.0,4.0
19902,0.4431777143162956,58497.0,273.0,66833.0,10.0,5.0
19903,0.4226282059845667,58501.0,30255.0,59679.0,52.0,29.0
19904,0.43646385876892574,58503.0,31999.0,82291.0,52.0,29.0
19907,0.4347081101519523,58520.0,245.0,51875.0,52.0,29.0
19910,0.4260821812411326,58524.0,106.0,38750.0,53.0,29.0
19912,0.42996842089211085,58529.0,612.0,44688.0,51.0,30.0
19913,0.4451102563477492,58530.0,1069.0,68125.0,55.0,30.0
19914,0.44384559159103504,58531.0,416.0,68456.0,3.0,1.0
19916,0.42654820366199275,58533.0,991.0,42667.0,0.0,1.0
19917,0.4427844718925111,58535.0,642.0,64318.0,52.0,29.0
19920,0.43991426963196284,58541.0,492.0,62500.0,20.0,8.0
19921,0.4339742818489759,58542.0,286.0,53125.0,3.0,3.0
19922,0.43159742197023565,58544.0,522.0,47500.0,52.0,29.0
19923,0.4537979812548314,58545.0,3631.0,82972.0,54.0,30.0
19924,0.43276803689932575,58549.0,202.0,52083.0,6.0,1.0
19928,0.4379259279017902,58559.0,242.0,59688.0,1.0,0.0
19929,0.4355689837177717,58560.0,167.0,53333.0,53.0,29.0
19930,0.4374752369499428,58561.0,1053.0,59635.0,0.0,0.0
19936,0.42748785968684977,58568.0,618.0,44167.0,0.0,0.0
19938,0.44529992375682853,58570.0,435.0,67692.0,52.0,30.0
19939,0.44154791269623767,58571.0,492.0,62500.0,55.0,30.0
19940,0.43631411672940557,58572.0,271.0,54583.0,53.0,29.0
19943,0.4400968331914961,58576.0,1001.0,63571.0,3.0,1.0
19945,0.45125505027430973,58579.0,1460.0,77679.0,53.0,29.0
19946,0.4542275339620784,58580.0,274.0,83625.0,3.0,1.0
19947,0.43220305927147395,58581.0,235.0,50536.0,3.0,3.0
19949,0.44067967788971296,58620.0,120.0,63750.0,19.0,7.0
19952,0.4396077508148918,58623.0,2316.0,64133.0,0.0,0.0
19953,0.43225799981751967,58625.0,329.0,51250.0,21.0,8.0
19955,0.4339530980676102,58627.0,153.0,53125.0,21.0,10.0
19958,0.42234990129274064,58632.0,189.0,36042.0,5.0,2.0
19961,0.4440695331993434,58638.0,1055.0,69375.0,19.0,8.0
19962,0.43486942438089043,58639.0,1816.0,56389.0,0.0,1.0
19966,0.4226587704436767,58643.0,178.0,36429.0,1.0,1.0
19968,0.431569443710035,58646.0,1252.0,50699.0,17.0,8.0
19972,0.4529438134468067,58651.0,516.0,82031.0,1.0,1.0
19974,0.4549910955483516,58653.0,699.0,85321.0,0.0,0.0
19975,0.4425126102223536,58654.0,384.0,66875.0,3.0,1.0
19977,0.4411493885406008,58656.0,512.0,64643.0,19.0,8.0
19984,0.43881789778135183,58710.0,554.0,61458.0,3.0,2.0
19988,0.42454776762964264,58716.0,159.0,39375.0,35.0,14.0
19989,0.4415757522398819,58718.0,859.0,64821.0,34.0,17.0
19992,0.42561864797633886,58723.0,256.0,40938.0,33.0,14.0
19993,0.43964707282115867,58725.0,401.0,62212.0,10.0,6.0
19995,0.43138126322279263,58730.0,1140.0,51319.0,5.0,1.0
19996,0.4413597405639828,58731.0,261.0,65000.0,33.0,13.0
19997,0.45296606257266325,58733.0,367.0,82083.0,33.0,13.0
19999,0.45888311172765445,58735.0,352.0,90493.0,35.0,14.0
20000,0.4319210976716994,58736.0,633.0,51250.0,3.0,2.0
20001,0.4369091225956335,58737.0,197.0,58750.0,4.0,1.0
20004,0.446199009929546,58744.0,86.0,71875.0,37.0,15.0
20006,0.4490428922974456,58748.0,123.0,76250.0,36.0,14.0
20007,0.45589220024858673,58750.0,556.0,86250.0,33.0,14.0
20008,0.4509859552157054,58752.0,185.0,79000.0,4.0,3.0
20010,0.42787110441835574,58756.0,147.0,44063.0,35.0,16.0
20011,0.4233031309348433,58757.0,889.0,38036.0,8.0,5.0
20014,0.437616615774629,58760.0,286.0,59375.0,34.0,14.0
20015,0.44079571282712027,58761.0,992.0,65000.0,9.0,4.0
20016,0.4525120429576043,58762.0,250.0,81250.0,34.0,14.0
20018,0.4335365464736062,58765.0,554.0,53646.0,5.0,3.0
20019,0.46244777137390963,58768.0,218.0,95625.0,33.0,13.0
20022,0.4458767762919406,58771.0,583.0,71563.0,36.0,16.0
20023,0.44260428399074525,58772.0,203.0,67250.0,3.0,1.0
20024,0.4469245220832634,58773.0,946.0,73625.0,2.0,3.0
20025,0.43204204344304975,58775.0,207.0,50893.0,36.0,15.0
20029,0.4535673568770882,58781.0,634.0,83250.0,32.0,13.0
20031,0.43005118454292746,58783.0,372.0,48438.0,4.0,2.0
20034,0.43953632271940385,58787.0,174.0,61250.0,10.0,9.0
20041,0.44444518312261583,58795.0,224.0,68750.0,20.0,12.0
20042,0.44307892401111504,58801.0,29330.0,91679.0,25.0,16.0
20047,0.450615191423969,58838.0,145.0,76964.0,22.0,16.0
20050,0.4321351361813817,58845.0,395.0,50938.0,17.0,10.0
20051,0.4663945553385402,58847.0,501.0,100192.0,23.0,15.0
20052,0.4468143711390391,58849.0,738.0,72614.0,23.0,14.0
20054,0.43285659946524263,58853.0,172.0,51667.0,15.0,10.0
20056,0.48172242736264553,58856.0,211.0,122083.0,19.0,10.0
20057,0.435411682679989,59001.0,1440.0,56719.0,8.0,9.0
20058,0.42798301365178126,59002.0,239.0,43125.0,78.0,39.0
20061,0.43631841252135894,59007.0,222.0,58594.0,13.0,5.0
20062,0.43076127358064586,59008.0,331.0,50694.0,17.0,5.0
20064,0.4286426742198021,59011.0,3016.0,48787.0,9.0,6.0
20066,0.4686070831328665,59013.0,207.0,103654.0,7.0,9.0
20068,0.4521397331804425,59015.0,422.0,78125.0,83.0,45.0
20069,0.4323280885996379,59016.0,1085.0,53229.0,6.0,3.0
20070,0.43392804173304916,59018.0,512.0,49375.0,63.0,45.0
20071,0.4387576775455855,59019.0,4268.0,60873.0,84.0,49.0
20072,0.42868232392118943,59020.0,41.0,45625.0,19.0,12.0
20073,0.4256491251682537,59022.0,2418.0,44500.0,6.0,2.0
20074,0.4319399801713093,59024.0,399.0,50263.0,54.0,27.0
20075,0.4487895261279266,59025.0,45.0,76250.0,17.0,9.0
20076,0.424720683664606,59026.0,142.0,35833.0,85.0,50.0
20077,0.42878740971230284,59027.0,757.0,41522.0,71.0,49.0
20078,0.43242487454127126,59028.0,612.0,52000.0,4.0,6.0
20079,0.42825418426433,59029.0,777.0,54028.0,86.0,5.0
20085,0.4221354164470824,59035.0,181.0,32344.0,84.0,48.0
20088,0.4264546706595651,59038.0,692.0,44375.0,7.0,2.0
20090,0.4383097538148772,59041.0,1770.0,57917.0,85.0,50.0
20091,0.4206446069355946,59043.0,3017.0,37411.0,1.0,0.0
20093,0.4223996389702409,59046.0,417.0,37500.0,0.0,1.0
20094,0.4231596440522952,59047.0,12139.0,42998.0,69.0,48.0
20099,0.42902426692043916,59055.0,112.0,46875.0,8.0,6.0
20100,0.4328357472737869,59057.0,642.0,49911.0,83.0,45.0
20102,0.4246928155420469,59059.0,128.0,40833.0,0.0,1.0
20103,0.4455259145078378,59061.0,215.0,70625.0,11.0,11.0
20108,0.4256776009465261,59066.0,575.0,37917.0,86.0,50.0
20109,0.43754515816813444,59067.0,231.0,57031.0,84.0,44.0
20110,0.4307608155844098,59068.0,3545.0,50268.0,12.0,16.0
20111,0.43340075726885896,59069.0,461.0,53750.0,4.0,5.0
20112,0.4363436400028436,59070.0,915.0,66359.0,87.0,6.0
20113,0.4697544921887198,59071.0,149.0,104000.0,12.0,16.0
20114,0.4203799093578536,59072.0,4394.0,37938.0,0.0,1.0
20115,0.42955272199165007,59074.0,302.0,48750.0,0.0,0.0
20117,0.4250986227399288,59076.0,71.0,41875.0,7.0,2.0
20118,0.4755977834915942,59077.0,100.0,115208.0,0.0,0.0
20119,0.42149393317270956,59078.0,163.0,36250.0,0.0,0.0
20120,0.4477943917023201,59079.0,3398.0,74750.0,87.0,46.0
20122,0.4162564949732886,59082.0,55.0,27321.0,7.0,5.0
20125,0.42506367629518693,59087.0,393.0,42000.0,0.0,0.0
20127,0.42669554796209885,59089.0,404.0,43750.0,17.0,9.0
20128,0.4086002553216986,59101.0,41436.0,47969.0,87.0,47.0
20132,0.4213327690245623,59201.0,5581.0,40820.0,2.0,2.0
20133,0.43468167084011333,59211.0,166.0,56042.0,11.0,7.0
20134,0.4448395917814036,59212.0,615.0,70714.0,19.0,13.0
20135,0.41350459508155046,59213.0,657.0,23929.0,4.0,4.0
20136,0.42735816587187625,59214.0,100.0,45694.0,0.0,0.0
20137,0.4266633674111412,59215.0,941.0,45370.0,0.0,0.0
20139,0.44940093060557185,59218.0,911.0,78636.0,4.0,4.0
20141,0.4347930692416,59221.0,1718.0,56765.0,19.0,13.0
20142,0.4314703185058434,59222.0,104.0,51818.0,1.0,1.0
20143,0.4474605401118252,59223.0,334.0,75682.0,5.0,3.0
20144,0.42223083338064843,59225.0,547.0,38000.0,6.0,3.0
20145,0.43432317600710185,59226.0,422.0,56250.0,2.0,2.0
20146,0.4344655622018758,59230.0,4580.0,60586.0,4.0,1.0
20147,0.4377675753281206,59231.0,538.0,62000.0,4.0,1.0
20149,0.42299057775616505,59241.0,462.0,39500.0,4.0,1.0
20150,0.48891070173352297,59242.0,72.0,133750.0,5.0,2.0
20151,0.43253197221129486,59243.0,269.0,53125.0,4.0,4.0
20153,0.4314640920961987,59247.0,330.0,52188.0,2.0,1.0
20157,0.4303608101744527,59253.0,87.0,50417.0,3.0,1.0
20162,0.42496360626636354,59258.0,91.0,42083.0,2.0,1.0
20163,0.4319082355418129,59259.0,383.0,52679.0,2.0,2.0
20164,0.44615722449778544,59260.0,154.0,74063.0,0.0,0.0
20165,0.42729740063444127,59261.0,532.0,46354.0,5.0,1.0
20167,0.4328394817130785,59263.0,1550.0,55469.0,0.0,0.0
20168,0.43780362769995024,59270.0,8750.0,67190.0,23.0,16.0
20169,0.4217834573159223,59274.0,287.0,37125.0,2.0,2.0
20172,0.42546557304288873,59301.0,11560.0,53098.0,8.0,3.0
20173,0.42807894421006903,59311.0,152.0,46750.0,4.0,3.0
20178,0.43186752176516574,59317.0,1122.0,53536.0,0.0,1.0
20179,0.4295037098368226,59318.0,161.0,49375.0,0.0,0.0
20180,0.4190108834073425,59322.0,69.0,33125.0,0.0,0.0
20182,0.42404642904958273,59324.0,968.0,41736.0,0.0,0.0
20183,0.4194242760232054,59326.0,218.0,33667.0,3.0,2.0
20185,0.4317886772334331,59330.0,8654.0,60354.0,3.0,1.0
20186,0.4316913395939093,59332.0,187.0,52500.0,0.0,1.0
20188,0.43742410634128953,59336.0,232.0,61250.0,9.0,4.0
20191,0.42807271261902213,59339.0,162.0,47188.0,2.0,1.0
20192,0.4201967481129691,59343.0,157.0,34853.0,0.0,1.0
20194,0.42562861489169107,59347.0,212.0,43750.0,10.0,3.0
20195,0.430415374499789,59349.0,1119.0,51600.0,10.0,4.0
20196,0.4237649691182075,59351.0,162.0,40417.0,0.0,1.0
20197,0.4273289053764818,59353.0,1121.0,47132.0,4.0,1.0
20199,0.41405565244024,59401.0,14242.0,37724.0,44.0,17.0
20201,0.4079395695164211,59405.0,31381.0,42756.0,44.0,18.0
20204,0.4303426923573968,59412.0,1447.0,51250.0,44.0,19.0
20205,0.41575002191644095,59414.0,1054.0,29427.0,33.0,11.0
20206,0.43817246950744165,59416.0,400.0,62143.0,44.0,19.0
20209,0.424984696561613,59419.0,118.0,41875.0,2.0,4.0
20210,0.445641570599185,59420.0,227.0,73333.0,44.0,18.0
20211,0.4283365433058445,59421.0,1751.0,47898.0,49.0,23.0
20214,0.42374477695616286,59425.0,3698.0,43854.0,4.0,2.0
20215,0.4212859515362815,59427.0,4612.0,40704.0,8.0,4.0
20216,0.4283311810798953,59430.0,392.0,47500.0,7.0,5.0
20219,0.41939764957897135,59434.0,613.0,32411.0,22.0,16.0
20224,0.4288620783349264,59443.0,537.0,48571.0,44.0,18.0
20225,0.4234311585908435,59444.0,308.0,40268.0,2.0,2.0
20226,0.42382440712024566,59446.0,593.0,40938.0,0.0,2.0
20227,0.4211295348454252,59447.0,232.0,36250.0,34.0,15.0
20229,0.42814065562348863,59450.0,496.0,47188.0,44.0,19.0
20232,0.42022260147353885,59453.0,309.0,35000.0,7.0,5.0
20233,0.4150574456230633,59454.0,195.0,27500.0,3.0,1.0
20235,0.42261362143656295,59457.0,9037.0,46646.0,7.0,4.0
20238,0.4172211358594513,59462.0,125.0,30179.0,7.0,5.0
20240,0.4300517085824256,59464.0,478.0,50313.0,7.0,5.0
20241,0.419237154351692,59465.0,25.0,33750.0,1.0,1.0
20242,0.4300388760069585,59466.0,63.0,50625.0,3.0,1.0
20243,0.43264393756438135,59467.0,123.0,53750.0,5.0,5.0
20244,0.43406993358886353,59468.0,745.0,56563.0,45.0,19.0
20245,0.4268536117825432,59469.0,174.0,45000.0,44.0,19.0
20246,0.42795901043133605,59471.0,269.0,47500.0,7.0,3.0
20248,0.42469835448968657,59474.0,3585.0,45391.0,4.0,2.0
20250,0.4288960552505892,59479.0,766.0,48984.0,0.0,2.0
20251,0.44222969086853514,59480.0,623.0,68854.0,44.0,18.0
20252,0.44489853926948975,59482.0,619.0,73393.0,3.0,1.0
20254,0.4624955568004448,59484.0,109.0,98333.0,3.0,1.0
20256,0.42750406860526724,59486.0,1067.0,47016.0,7.0,5.0
20258,0.43896734068246507,59489.0,347.0,64375.0,0.0,0.0
20261,0.4153226096888139,59521.0,3917.0,30449.0,7.0,6.0
20265,0.41952082920944406,59525.0,319.0,33889.0,7.0,6.0
20268,0.43001057796048825,59528.0,253.0,50000.0,7.0,6.0
20270,0.4178079908796806,59530.0,131.0,31731.0,0.0,1.0
20272,0.42975883276539456,59532.0,199.0,49583.0,7.0,6.0
20273,0.41419629432439115,59535.0,80.0,25625.0,7.0,5.0
20276,0.43658754420541607,59540.0,316.0,60694.0,0.0,1.0
20277,0.41780361287499446,59542.0,145.0,32143.0,1.0,0.0
20278,0.42134091826507747,59544.0,193.0,37708.0,1.0,0.0
20281,0.4361099213773157,59547.0,55.0,59375.0,7.0,5.0
20284,0.42219630423714183,59631.0,231.0,38438.0,22.0,11.0
20285,0.4284155708554793,59632.0,1823.0,48333.0,72.0,33.0
20290,0.4431279288680626,59638.0,716.0,68750.0,34.0,22.0
20296,0.4210006360122694,59645.0,1726.0,38864.0,1.0,0.0
20300,0.4529398050022873,59703.0,42.0,83125.0,5.0,10.0
20303,0.42281675988809725,59713.0,220.0,38182.0,40.0,23.0
20305,0.41571743353239016,59715.0,35465.0,53649.0,70.0,50.0
20306,0.45238935975237726,59716.0,2348.0,83837.0,27.0,20.0
20310,0.4230121053100051,59722.0,5713.0,44011.0,72.0,32.0
20311,0.42714613745407026,59724.0,63.0,46563.0,6.0,4.0
20312,0.4206391901057154,59725.0,8017.0,43323.0,7.0,5.0
20313,0.4321082392061359,59727.0,262.0,54125.0,43.0,18.0
20314,0.434117544230083,59728.0,362.0,55833.0,70.0,33.0
20317,0.4227020516077529,59731.0,102.0,38500.0,40.0,21.0
20319,0.4424080531272278,59733.0,275.0,68750.0,29.0,16.0
20322,0.4187364629767887,59739.0,252.0,33500.0,6.0,5.0
20323,0.4199428206001945,59740.0,282.0,29554.0,101.0,61.0
20325,0.42559047857151483,59743.0,115.0,44375.0,43.0,17.0
20327,0.43075063896256466,59746.0,105.0,52000.0,7.0,5.0
20328,0.42751636155657524,59747.0,167.0,45000.0,60.0,32.0
20329,0.4277162590985392,59748.0,139.0,48393.0,31.0,10.0
20331,0.4289437450964104,59750.0,395.0,50521.0,34.0,11.0
20332,0.4176211316360829,59751.0,217.0,31607.0,46.0,20.0
20333,0.43597312760797696,59752.0,3658.0,58224.0,63.0,43.0
20335,0.4194456068512884,59755.0,216.0,32188.0,28.0,22.0
20337,0.41928770619287037,59758.0,1634.0,35132.0,23.0,13.0
20338,0.4268130353915015,59759.0,3574.0,49435.0,44.0,17.0
20339,0.4332767325571967,59760.0,240.0,50313.0,65.0,47.0
20340,0.43593909692584115,59761.0,289.0,60875.0,10.0,3.0
20341,0.4280604162974806,59762.0,263.0,48646.0,46.0,17.0
20343,0.4149004081537019,59802.0,19376.0,41039.0,79.0,44.0
20344,0.43360270934071143,59803.0,17318.0,68183.0,80.0,44.0
20347,0.4292893857520129,59820.0,1707.0,47670.0,82.0,46.0
20349,0.4330664728089408,59823.0,2084.0,53667.0,84.0,47.0
20357,0.42206959982571574,59831.0,427.0,26944.0,5.0,50.0
20358,0.4307087707859241,59832.0,899.0,49625.0,84.0,45.0
20361,0.43861866946860134,59837.0,420.0,61250.0,113.0,55.0
20370,0.4270817316483298,59848.0,145.0,45313.0,64.0,31.0
20373,0.4228220419309664,59854.0,200.0,41250.0,3.0,0.0
20375,0.41978225707133493,59856.0,361.0,34519.0,64.0,30.0
20376,0.42916803213666943,59858.0,1365.0,50109.0,47.0,23.0
20377,0.42181168100198574,59859.0,2991.0,40417.0,24.0,14.0
20378,0.41876667701093123,59860.0,9720.0,40764.0,60.0,30.0
20380,0.4198175921360119,59864.0,7152.0,42283.0,18.0,7.0
20384,0.4284843773112588,59868.0,1441.0,46167.0,91.0,50.0
20393,0.43215344551705787,59911.0,8312.0,59861.0,75.0,37.0
20394,0.42198051664505576,59912.0,14409.0,48481.0,66.0,38.0
20396,0.4349858855067798,59914.0,241.0,58125.0,72.0,32.0
20398,0.42582415558568987,59916.0,142.0,42500.0,47.0,29.0
20400,0.4261395899148886,59918.0,615.0,46085.0,33.0,14.0
20402,0.43103047632256536,59920.0,1735.0,51250.0,74.0,41.0
20403,0.4352647954774535,59922.0,2257.0,60089.0,50.0,25.0
20404,0.4156466383352951,59923.0,9453.0,37685.0,4.0,3.0
20405,0.4320793281090534,59925.0,1336.0,52917.0,81.0,42.0
20407,0.43245899813430133,59927.0,374.0,52083.0,64.0,38.0
20411,0.43467639814042275,59931.0,314.0,56726.0,75.0,37.0
20412,0.4359163441266006,59932.0,1216.0,60361.0,49.0,24.0
20414,0.4211482089624912,59934.0,516.0,35795.0,65.0,35.0
20416,0.4300812110335376,59936.0,421.0,48472.0,66.0,39.0
20417,0.42834241098756015,59937.0,13656.0,57965.0,66.0,37.0
20428,0.4130573719937105,60016.0,59255.0,63829.0,323.0,169.0
20439,0.43749385799996265,60034.0,2084.0,59732.0,90.0,54.0
20441,0.4315157616512344,60040.0,5375.0,55427.0,28.0,25.0
20442,0.4406908227342632,60041.0,8772.0,61023.0,271.0,154.0
20457,0.4169144730849842,60064.0,15816.0,34840.0,147.0,95.0
20461,0.435035685253968,60070.0,16185.0,60970.0,309.0,161.0
20468,0.455027678093453,60081.0,9838.0,90917.0,133.0,75.0
20469,0.46202358862477305,60083.0,10413.0,92522.0,280.0,161.0
20472,0.42595745666582097,60087.0,26216.0,56920.0,235.0,131.0
20478,0.44744088333339377,60096.0,7009.0,83267.0,15.0,11.0
20481,0.418017909372396,60099.0,30961.0,50652.0,254.0,131.0
20485,0.42692822873659014,60104.0,19031.0,55471.0,97.0,69.0
20486,0.44287076882449855,60106.0,20300.0,62604.0,364.0,232.0
20489,0.5430814108722951,60109.0,635.0,74688.0,6.0,490.0
20490,0.4272580530069882,60110.0,39380.0,61287.0,370.0,214.0
20492,0.4382504791344044,60112.0,4416.0,65825.0,48.0,29.0
20493,0.43225136835592826,60113.0,353.0,56250.0,29.0,11.0
20504,0.45674699433615024,60133.0,38479.0,70550.0,955.0,550.0
20518,0.43984022540021617,60150.0,1666.0,64464.0,108.0,56.0
20523,0.4308914164641122,60155.0,7892.0,53100.0,123.0,74.0
20524,0.44474197101568724,60156.0,28867.0,87647.0,226.0,128.0
20527,0.4456968497104868,60162.0,8159.0,52367.0,426.0,269.0
20529,0.43902610941965864,60164.0,21503.0,56738.0,466.0,274.0
20530,0.42503260992162173,60165.0,4949.0,41512.0,25.0,39.0
20533,0.44523227915430846,60172.0,24848.0,81172.0,318.0,175.0
20537,0.42784152171852813,60176.0,11779.0,55999.0,115.0,56.0
20548,0.44497212474338854,60191.0,14365.0,67329.0,351.0,203.0
20564,0.4095422947056693,60406.0,24909.0,40765.0,276.0,110.0
20565,0.4332365557352943,60407.0,1753.0,59537.0,8.0,5.0
20570,0.4177466371773382,60415.0,14338.0,44221.0,101.0,48.0
20573,0.4174376757207292,60419.0,22810.0,44039.0,205.0,112.0
20575,0.45216773348470796,60421.0,3828.0,80156.0,182.0,102.0
20586,0.4190516932414391,60433.0,17259.0,45792.0,83.0,53.0
20589,0.5678675192396963,60437.0,156.0,41429.0,7.0,725.0
20593,0.4332205542824542,60441.0,35662.0,75175.0,464.0,222.0
20604,0.43273674365850845,60452.0,28459.0,73356.0,240.0,122.0
20609,0.42016571317597007,60458.0,15139.0,47411.0,64.0,40.0
20610,0.44861427406155957,60459.0,29040.0,55960.0,392.0,331.0
20611,0.4349474702245515,60460.0,1280.0,61635.0,36.0,16.0
20620,0.4182834795823913,60469.0,6010.0,37885.0,56.0,32.0
20621,0.47370544337477793,60470.0,592.0,78542.0,1100.0,542.0
20625,0.439762529456156,60474.0,925.0,66094.0,102.0,49.0
20634,0.42540454974877545,60484.0,6673.0,49562.0,56.0,32.0
20638,0.4437499717897066,60501.0,12002.0,50088.0,330.0,249.0
20646,0.43502885817243325,60512.0,1744.0,57927.0,46.0,36.0
20652,0.43116238530928847,60518.0,3456.0,55602.0,86.0,43.0
20660,0.43302988600964326,60530.0,490.0,58438.0,32.0,14.0
20664,0.4370433859835041,60536.0,152.0,61250.0,46.0,30.0
20670,0.46149846441000053,60542.0,17727.0,83702.0,431.0,275.0
20675,0.4333634058019,60548.0,11893.0,66911.0,41.0,25.0
20678,0.4448606134052569,60551.0,5680.0,66188.0,196.0,127.0
20679,0.4435829759970164,60552.0,4696.0,77500.0,19.0,11.0
20681,0.4764138869569073,60554.0,12063.0,106182.0,252.0,186.0
20683,0.4469234760128118,60556.0,1827.0,72340.0,138.0,82.0
20701,0.5064719000005568,60608.0,78877.0,41226.0,1100.0,1100.0
20712,0.3914532809178514,60619.0,62992.0,32558.0,311.0,170.0
20718,0.5076708556387627,60625.0,80676.0,63106.0,871.0,948.0
20721,0.4058050887064253,60629.0,114129.0,41856.0,520.0,465.0
20729,0.4631891003743109,60638.0,58990.0,67045.0,441.0,485.0
20735,0.4041463356640718,60644.0,49051.0,27617.0,181.0,174.0
20740,0.5357491738318223,60651.0,61828.0,36283.0,1100.0,1200.0
20748,0.43091519485340757,60660.0,42068.0,45442.0,225.0,257.0
20757,0.403115635168372,60827.0,28856.0,31008.0,229.0,109.0
20759,0.4279124852379792,60910.0,568.0,50764.0,58.0,28.0
20760,0.43524097007358253,60911.0,1422.0,61938.0,62.0,32.0
20762,0.4379610403610075,60913.0,1478.0,66800.0,39.0,21.0
20765,0.47424707574211983,60917.0,550.0,75388.0,1200.0,598.0
20768,0.515735641372223,60920.0,150.0,44444.0,5.0,485.0
20771,0.42833120353013426,60924.0,1521.0,52951.0,26.0,14.0
20773,0.4313887143822896,60927.0,2173.0,56705.0,69.0,35.0
20774,0.42794445910243134,60928.0,783.0,52500.0,9.0,5.0
20775,0.43535209997500796,60929.0,925.0,51500.0,370.0,181.0
