Brand,Address,Locality,Region,Postal Code,Date,Time
Chipotle,811 Butterfield Rd,Wheaton,IL,60189,2019-05-09,12:09:40
Chipotle,1572 E Lake Cook Rd,Wheeling,IL,60090,2019-05-09,12:16:48
Chipotle,7173 S Kingery Hwy,Willowbrook,IL,60527,2019-05-09,12:16:48
Chipotle,1040 Green Blvd Rte 50,Aurora,IN,47001,2019-05-09,12:16:48
Chipotle,10403 E US Highway 36,Avon,IN,46123,2019-05-09,12:16:49
Chipotle,2894 E 3rd St,Bloomington,IN,47401,2019-05-09,12:09:40
Chipotle,420 E Kirkwood Ave,Bloomington,IN,47408,2019-05-09,12:09:40
Chipotle,12697 N Pennsylvania St,Carmel,IN,46032,2019-05-09,12:09:41
Chipotle,2420 E 146th St,Carmel,IN,46033,2019-05-09,12:09:41
Chipotle,2260 N National Rd,Columbus,IN,47201,2019-05-09,12:16:49
Chipotle,10715 Broadway,Crown Point,IN,46307,2019-05-09,12:16:49
Chipotle,499 N Green River Rd,Evansville,IN,47715,2019-05-09,12:16:50
Chipotle,4210 W Jefferson Blvd,Fort Wayne,IN,46804,2019-05-09,12:09:41
Chipotle,6175 Lima Rd,Fort Wayne,IN,46818,2019-05-09,12:09:42
Chipotle,910 E Coliseum Blvd,Fort Wayne,IN,46805,2019-05-09,12:09:42
Chipotle,10343 Indianapolis Blvd,Highland,IN,46322,2019-05-09,12:16:50
Chipotle,1002 Broad Ripple Ave,Indianapolis,IN,46220,2019-05-09,12:09:42
Chipotle,1560 E 86th St,Indianapolis,IN,46240,2019-05-09,12:09:43
Chipotle,3340 W 86th St,Indianapolis,IN,46268,2019-05-09,12:09:43
Chipotle,4625 E 96th St,Indianapolis,IN,46240,2019-05-09,12:09:43
Chipotle,5320 E 82nd St,Indianapolis,IN,46250,2019-05-09,12:09:44
Chipotle,6 E Washington St,Indianapolis,IN,46204,2019-05-09,12:09:44
Chipotle,601 Oscar Robertson Blvd,Indianapolis,IN,46202,2019-05-09,12:09:44
Chipotle,8702 Keystone Xing,Indianapolis,IN,46240,2019-05-09,12:09:45
Chipotle,8812 US 31 S,Indianapolis,IN,46227,2019-05-09,12:09:45
Chipotle,1201 S Reed Rd,Kokomo,IN,46902,2019-05-09,12:16:50
Chipotle,4030 South St,Lafayette,IN,47905,2019-05-09,12:16:51
Chipotle,1948 Southlake Mall,Merrillville,IN,46410,2019-05-09,12:16:51
Chipotle,5218 Franklin St,Michigan City,IN,46360,2019-05-09,12:16:51
Chipotle,5545 N Main St,Mishawaka,IN,46545,2019-05-09,12:16:52
Chipotle,8201 Calumet Ave,Munster,IN,46321,2019-05-09,12:16:52
Chipotle,12831 Campus Parkway,Noblesville,IN,46060,2019-05-09,12:16:52
Chipotle,350 S Perry Rd,Plainfield,IN,46168,2019-05-09,12:16:53
Chipotle,6040 US Highway 6,Portage,IN,46368,2019-05-09,12:16:53
Chipotle,3726 National Rd E,Richmond,IN,47374,2019-05-09,12:16:54
Chipotle,1251 N Eddy St,South Bend,IN,46617,2019-05-09,12:09:45
Chipotle,202 W Ireland Rd,South Bend,IN,46614,2019-05-09,12:09:46
Chipotle,6321 Crawfordsville Rd,Speedway,IN,46224,2019-05-09,12:16:54
Chipotle,2505 Laporte Ave,Valparaiso,IN,46383,2019-05-09,12:16:55
Chipotle,200 W State St,West Lafayette,IN,47906,2019-05-09,12:16:55
Chipotle,1700 N Rock Rd,Derby,KS,67037,2019-05-09,12:16:58
Chipotle,1813 Village West Pkwy,Kansas City,KS,66111,2019-05-09,12:16:58
Chipotle,1420 W 23rd St,Lawrence,KS,66046,2019-05-09,12:09:47
Chipotle,4000 W 6th St,Lawrence,KS,66049,2019-05-09,12:09:47
Chipotle,911 Massachusetts St,Lawrence,KS,66044,2019-05-09,12:09:47
Chipotle,5065 W 119th St,Leawood,KS,66209,2019-05-09,12:16:59
Chipotle,12150 W 95th St,Lenexa,KS,66215,2019-05-09,12:16:59
Chipotle,606 N Manhattan Ave,Manhattan,KS,66502,2019-05-09,12:17:00
Chipotle,6864 Johnson Dr,Mission,KS,66202,2019-05-09,12:17:00
Chipotle,15100 W 119th St,Olathe,KS,66062,2019-05-09,12:09:47
Chipotle,20080 W 153rd St,Olathe,KS,66062,2019-05-09,12:09:48
Chipotle,11513 W 95th St,Overland Park,KS,66214,2019-05-09,12:09:48
Chipotle,6879 W 91st St,Overland Park,KS,66212,2019-05-09,12:09:48
Chipotle,7040 W 135th St,Overland Park,KS,66223,2019-05-09,12:09:48
Chipotle,8301 W. 151st St.,Overland Park,KS,66223,2019-05-09,12:09:49
Chipotle,9900 College Blvd,Overland Park,KS,66210,2019-05-09,12:09:49
Chipotle,6920 Mission Rd,Prairie Village,KS,66208,2019-05-09,12:17:01
Chipotle,2375 S 9th St,Salina,KS,67401,2019-05-09,12:17:01
Chipotle,11805 Shawnee Mission Parkway,Shawnee,KS,66203,2019-05-09,12:09:50
Chipotle,22235 W 66th St,Shawnee,KS,66226,2019-05-09,12:09:50
Chipotle,2040 SW Wanamaker Rd,Topeka,KS,66604,2019-05-09,12:17:01
Chipotle,2241 N Maize Rd,Wichita,KS,67205,2019-05-09,12:09:50
Chipotle,3015 N Rock Rd,Wichita,KS,67226,2019-05-09,12:09:51
Chipotle,515 N Hillside St,Wichita,KS,67214,2019-05-09,12:09:51
Chipotle,535 S Rock Rd,Wichita,KS,67207,2019-05-09,12:09:51
Chipotle,7130 W Maple St,Wichita,KS,67209,2019-05-09,12:09:52
Chipotle,3040 Scottsville Rd,Bowling Green,KY,42104,2019-05-09,12:17:02
Chipotle,1803 Patrick Dr,Burlington,KY,41005,2019-05-09,12:17:02
Chipotle,501 W Fourth St,Covington,KY,41011,2019-05-09,12:17:02
Chipotle,525 Buttermilk Pike,Crescent Springs,KY,41017,2019-05-09,12:17:03
Chipotle,3100 Dixie Hwy,Erlanger,KY,41018,2019-05-09,12:17:03
Chipotle,7516 Mall Rd,Florence,KY,41042,2019-05-09,12:09:52
Chipotle,7915 Dream St,Florence,KY,41042,2019-05-09,12:09:52
Chipotle,2527 Wilson Rd,Highland Heights,KY,41076,2019-05-09,12:17:04
Chipotle,1869 Plaudit Pl,Lexington,KY,40509,2019-05-09,12:09:53
Chipotle,2905 Richmond Rd,Lexington,KY,40509,2019-05-09,12:09:53
Chipotle,345 S Limestone,Lexington,KY,40508,2019-05-09,12:09:53
Chipotle,3565 Nicholasville Rd,Lexington,KY,40503,2019-05-09,12:09:53
Chipotle,10333 Westport Rd,Louisville,KY,40241,2019-05-09,12:09:54
Chipotle,1075 Bardstown Rd,Louisville,KY,40204,2019-05-09,12:09:54
Chipotle,13303 Shelbyville Rd,Louisville,KY,40223,2019-05-09,12:09:54
Chipotle,315 S 4th St,Louisville,KY,40202,2019-05-09,12:09:55
Chipotle,420 S Hurstbourne Pkwy,Louisville,KY,40222,2019-05-09,12:09:55
Chipotle,93 Carothers Rd,Newport,KY,41071,2019-05-09,12:17:05
Chipotle,101 W State St,Baton Rouge,LA,70802,2019-05-09,12:17:05
Chipotle,2610 Airline Dr,Bossier City,LA,71111,2019-05-09,12:17:05
Chipotle,2410 Tanger Blvd,Gonzales,LA,70737,2019-05-09,12:17:05
Chipotle,1208 S Clearview Pkwy,Harahan,LA,70123,2019-05-09,12:17:06
Chipotle,4231 Ambassador Caffery Pkwy,Lafayette,LA,70508,2019-05-09,12:17:06
Chipotle,3810 Highway 22,Mandeville,LA,70471,2019-05-09,12:17:06
Chipotle,3600 Veterans Memorial Blvd,Metairie,LA,70002,2019-05-09,12:17:06
Chipotle,7030 Youree Dr,Shreveport,LA,71105,2019-05-09,12:17:07
Chipotle,400 Town Center Pkwy,Slidell,LA,70458,2019-05-09,12:17:07
Chipotle,228 Washington St,Attleboro,MA,02703,2019-05-09,12:17:26
Chipotle,301 Great Rd,Bedford,MA,01730,2019-05-09,12:17:26
Chipotle,55 Dodge St,Beverly,MA,01915,2019-05-09,12:17:26
Chipotle,199 Boston Rd,Billerica,MA,01862,2019-05-09,12:17:27
Chipotle,101 Summer St,Boston,MA,02110,2019-05-09,12:10:11
Chipotle,148 Brookline Ave,Boston,MA,02215,2019-05-09,12:10:12
Chipotle,283 Washington St,Boston,MA,02108,2019-05-09,12:10:12
Chipotle,51 Boston Wharf Rd,Boston,MA,02210,2019-05-09,12:10:12
Chipotle,553 Boylston St,Boston,MA,02116,2019-05-09,12:10:13
Chipotle,8 Park Plz,Boston,MA,02116,2019-05-09,12:10:13
Chipotle,250 Granite St,Braintree,MA,02184,2019-05-09,12:17:27
Chipotle,1924 Beacon St,Brighton,MA,02135,2019-05-09,12:17:27
Chipotle,500 Westgate Dr,Brockton,MA,02301,2019-05-09,12:17:28
Chipotle,876 Commonwealth Avenue,Brookline,MA,02215,2019-05-09,12:17:28
Chipotle,110 Mall Rd,Burlington,MA,01803,2019-05-09,12:17:28
Chipotle,100 Cambridgeside Pl,Cambridge,MA,02141,2019-05-09,12:10:14
Chipotle,227 Alewife Brook Pkwy,Cambridge,MA,02138,2019-05-09,12:10:14
Chipotle,50 Broadway,Cambridge,MA,02142,2019-05-09,12:10:14
Chipotle,598 Massachusetts Ave,Cambridge,MA,02139,2019-05-09,12:10:14
Chipotle,65 Drum Hill Rd,Chelmsford,MA,01824,2019-05-09,12:17:29
Chipotle,530 Memorial Dr,Chicopee,MA,01020,2019-05-09,12:17:29
Chipotle,176 Providence Hwy,Dedham,MA,02026,2019-05-09,12:17:30
Chipotle,27 District Avenue,Dorchester,MA,02125,2019-05-09,12:17:30
Chipotle,42 Center Square,East Longmeadow,MA,01028,2019-05-09,12:17:30
Chipotle,1 Worcester Rd,Framingham,MA,01701,2019-05-09,12:17:30
Chipotle,5 Franklin Village Dr,Franklin,MA,02038,2019-05-09,12:17:31
Chipotle,334 Russell St,Hadley,MA,01035,2019-05-09,12:17:31
Chipotle,85 Plaistow Road,Haverhill,MA,01830,2019-05-09,12:17:33
Chipotle,92 Derby St,Hingham,MA,02043,2019-05-09,12:17:33
Chipotle,235 Whiting Farms Rd,Holyoke,MA,01040,2019-05-09,12:17:33
Chipotle,793 Iyannough Rd,Hyannis,MA,02601,2019-05-09,12:17:34
Chipotle,287 School St,Mansfield,MA,02048,2019-05-09,12:17:34
Chipotle,237 Boston Post Rd W,Marlborough,MA,01752,2019-05-09,12:17:35
Chipotle,616 Fellsway,Medford,MA,02155,2019-05-09,12:17:35
Chipotle,90 Pleasant Valley St,Methuen,MA,01844,2019-05-09,12:17:35
Chipotle,128 Medway Rd,Milford,MA,01757,2019-05-09,12:17:36
Chipotle,219 N Main St,Natick,MA,01760,2019-05-09,12:17:36
Chipotle,300 Needham St,Newton,MA,02464,2019-05-09,12:17:36
Chipotle,93 Turnpike St,North Andover,MA,01845,2019-05-09,12:17:37
Chipotle,349 State Rd,North Dartmouth,MA,02747,2019-05-09,12:17:37
Chipotle,1415 Boston-Providence Highway,Norwood,MA,02062,2019-05-09,12:17:38
Chipotle,210 Andover St,Peabody,MA,01960,2019-05-09,12:17:38
Chipotle,60 Newport Ave,Quincy,MA,02171,2019-05-09,12:17:38
Chipotle,51 Warren St,Randolph,MA,02368,2019-05-09,12:17:39
Chipotle,421 New State Hwy,Raynham,MA,02767,2019-05-09,12:17:39
Chipotle,46 Walkers Brook Dr,Reading,MA,01867,2019-05-09,12:17:40
Chipotle,444 Broadway,Saugus,MA,01906,2019-05-09,12:17:40
Chipotle,35 Highland Ave,Seekonk,MA,02771,2019-05-09,12:17:40
Chipotle,97 Boston Turnpike,Shrewsbury,MA,01545,2019-05-09,12:17:41
Chipotle,274 Elm St,Somerville,MA,02144,2019-05-09,12:17:41
Chipotle,450 Paradise Rd,Swampscott,MA,01907,2019-05-09,12:17:41
Chipotle,1030 Main St,Waltham,MA,02451,2019-05-09,12:17:42
Chipotle,485 Arsenal St,Watertown,MA,02472,2019-05-09,12:17:42
Chipotle,219 Memorial Ave,West Springfield,MA,01089,2019-05-09,12:17:42
Chipotle,1 Oak St,Westborough,MA,01581,2019-05-09,12:17:43
Chipotle,174 Littleton Rd,Westford,MA,01886,2019-05-09,12:17:43
Chipotle,217 University Ave,Westwood,MA,02090,2019-05-09,12:17:43
Chipotle,112 Commerce Way,Woburn,MA,01801,2019-05-09,12:17:44
Chipotle,2002 Annapolis Mall,Annapolis,MD,21401,2019-05-09,12:09:55
Chipotle,36 Market Space,Annapolis,MD,21401,2019-05-09,12:09:56
Chipotle,13501 Connecticut Ave,Aspen Hill,MD,20906,2019-05-09,12:17:09
Chipotle,1040 W 41st St,Baltimore,MD,21211,2019-05-09,12:09:56
Chipotle,1209 N Charles St,Baltimore,MD,21201,2019-05-09,12:09:56
Chipotle,2400 Boston St,Baltimore,MD,21224,2019-05-09,12:09:57
Chipotle,300 West Pratt St,Baltimore,MD,21201,2019-05-09,12:09:57
Chipotle,3201 Saint Paul St,Baltimore,MD,21218,2019-05-09,12:09:57
Chipotle,5341 Campbell Blvd,Baltimore,MD,21236,2019-05-09,12:09:58
Chipotle,621 E Pratt St,Baltimore,MD,21202,2019-05-09,12:09:58
Chipotle,6314 York Rd,Baltimore,MD,21212,2019-05-09,12:09:58
Chipotle,919 E Fort Ave,Baltimore,MD,21230,2019-05-09,12:09:59
Chipotle,Baltimore/Washington International Airport,Baltimore,MD,21240,2019-05-09,12:09:59
Chipotle,5 Bel Air S Pkwy,Bel Air,MD,21014,2019-05-09,12:17:09
Chipotle,10400 Old Georgetown Rd,Bethesda,MD,20814,2019-05-09,12:09:59
Chipotle,7101 Democracy Blvd,Bethesda,MD,20817,2019-05-09,12:10:00
Chipotle,7600 Old Georgetown Rd,Bethesda,MD,20814,2019-05-09,12:10:00
Chipotle,10201 Martin Luther King Jr Hwy,Bowie,MD,20720,2019-05-09,12:10:00
Chipotle,15475 Annapolis Rd,Bowie,MD,20715,2019-05-09,12:10:01
Chipotle,15500 Excelsior Dr,Bowie,MD,20716,2019-05-09,12:10:01
Chipotle,16110 Cadillac Drive,Brandywine,MD,20613,2019-05-09,12:17:10
Chipotle,3701 Branch Ave,Camp Springs,MD,20748,2019-05-09,12:17:10
Chipotle,9141 Alaking Ct,Capitol Heights,MD,20743,2019-05-09,12:17:11
Chipotle,4471 Willard Ave,Chevy Chase,MD,20815,2019-05-09,12:17:11
Chipotle,8913 Woodyard Rd,Clinton,MD,20735,2019-05-09,12:17:11
Chipotle,10250 Baltimore Ave,College Park,MD,20740,2019-05-09,12:10:01
Chipotle,7332 Baltimore Ave,College Park,MD,20740,2019-05-09,12:10:02
Chipotle,10300 Little Patuxent Pkwy,Columbia,MD,21044,2019-05-09,12:10:02
Chipotle,6181 Old Dobbin Ln,Columbia,MD,21045,2019-05-09,12:10:02
Chipotle,9815 Main St,Damascus,MD,20872,2019-05-09,12:17:12
Chipotle,2989 Plaza Dr,Dunkirk,MD,20754,2019-05-09,12:17:12
Chipotle,8911 Ocean Gtwy,Easton,MD,21601,2019-05-09,12:17:13
Chipotle,3046 Solomons Island Rd,Edgewater,MD,21037,2019-05-09,12:17:13
Chipotle,9120 Baltimore National Pike,Ellicott City,MD,21042,2019-05-09,12:17:13
Chipotle,1538 Rock Spring Rd,Forest Hill,MD,21050,2019-05-09,12:17:14
Chipotle,3443 Donnell Dr,Forestville,MD,20747,2019-05-09,12:17:14
Chipotle,5223 Buckeystown Pike,Frederick,MD,21704,2019-05-09,12:10:03
Chipotle,7820 Wormans Mill Rd,Frederick,MD,21701,2019-05-09,12:10:03
Chipotle,997 W Patrick St,Frederick,MD,21702,2019-05-09,12:10:03
Chipotle,11811 W Market Pl,Fulton,MD,20759,2019-05-09,12:17:14
Chipotle,205 Boardwalk Pl,Gaithersburg,MD,20878,2019-05-09,12:10:04
Chipotle,564 N Frederick Ave,Gaithersburg,MD,20877,2019-05-09,12:10:04
Chipotle,96 Main St,Gaithersburg,MD,20878,2019-05-09,12:10:04
Chipotle,2503 Brandermill Blvd,Gambrills,MD,21054,2019-05-09,12:17:15
Chipotle,19881 Century Blvd,Germantown,MD,20874,2019-05-09,12:10:05
Chipotle,20940 Frederick Rd,Germantown,MD,20876,2019-05-09,12:10:05
Chipotle,4 Mountain Rd,Glen Burnie,MD,21060,2019-05-09,12:10:05
Chipotle,6654 Ritchie Hwy,Glen Burnie,MD,21061,2019-05-09,12:10:06
Chipotle,5506 Cherrywood Ln,Greenbelt,MD,20770,2019-05-09,12:17:16
Chipotle,18003 Garland Groh Blvd,Hagerstown,MD,21740,2019-05-09,12:17:16
Chipotle,7049 Arundel Mills Cir,Hanover,MD,21076,2019-05-09,12:17:16
Chipotle,112 Shawan Rd,Hunt Valley,MD,21030,2019-05-09,12:17:16
Chipotle,3500 E West Hwy,Hyattsville,MD,20782,2019-05-09,12:10:06
Chipotle,5501 Baltimore Ave,Hyattsville,MD,20781,2019-05-09,12:10:06
Chipotle,10526 Connecticut Ave,Kensington,MD,20895,2019-05-09,12:17:17
Chipotle,105 Drury Dr,La Plata,MD,20646,2019-05-09,12:17:17
Chipotle,9301 Woodmore Center Dr,Lanham,MD,20706,2019-05-09,12:17:18
Chipotle,14354 Baltimore Ave,Laurel,MD,20707,2019-05-09,12:10:07
Chipotle,3353 Corridor Marketplace,Laurel,MD,20724,2019-05-09,12:10:07
Chipotle,22720 Three Notch Rd,Lexington Park,MD,20653,2019-05-09,12:17:18
Chipotle,1622 W Nursery Rd,Linthicum Heights,MD,21090,2019-05-09,12:17:18
Chipotle,1830 York Rd,Lutherville Timonium,MD,21093,2019-05-09,12:17:19
Chipotle,439 E Ridgeville Blvd,Mount Airy,MD,21771,2019-05-09,12:17:19
Chipotle,8490 Annapolis Rd,New Carrollton,MD,20784,2019-05-09,12:17:19
Chipotle,12909 Ocean Gtwy,Ocean City,MD,21842,2019-05-09,12:17:20
Chipotle,3333 Olney Sandy Springs Rd,Olney,MD,20832,2019-05-09,12:17:20
Chipotle,10150 Reisterstown Rd,Owings Mills,MD,21117,2019-05-09,12:17:20
Chipotle,158 National Plz,Oxon Hill,MD,20745,2019-05-09,12:17:21
Chipotle,7711 Harford Rd,Parkville,MD,21234,2019-05-09,12:17:21
Chipotle,1809 Reisterstown Rd,Pikesville,MD,21208,2019-05-09,12:17:21
Chipotle,10116 River Rd,Potomac,MD,20854,2019-05-09,12:17:22
Chipotle,144 W Dares Beach Rd,Prince Frederick,MD,20678,2019-05-09,12:17:22
Chipotle,11802 Rockville Pike,Rockville,MD,20852,2019-05-09,12:10:08
Chipotle,14925 Shady Grove Rd,Rockville,MD,20850,2019-05-09,12:10:08
Chipotle,865 Rockville Pike,Rockville,MD,20852,2019-05-09,12:10:08
Chipotle,8652 Pulaski Hwy,Rosedale,MD,21237,2019-05-09,12:17:22
Chipotle,1016 S Salisbury Blvd,Salisbury,MD,21801,2019-05-09,12:10:09
Chipotle,2408B N Salisbury Blvd,Salisbury,MD,21801,2019-05-09,12:10:09
Chipotle,575 Ritchie Hwy,Severna Park,MD,21146,2019-05-09,12:17:23
Chipotle,10135 Colesville Rd,Silver Spring,MD,20901,2019-05-09,12:10:09
Chipotle,10161 New Hampshire Ave,Silver Spring,MD,20903,2019-05-09,12:10:10
Chipotle,12060 Cherry Hill Rd,Silver Spring,MD,20904,2019-05-09,12:10:10
Chipotle,907 Ellsworth Dr,Silver Spring,MD,20910,2019-05-09,12:10:11
Chipotle,6400 Ridge Rd,Sykesville,MD,21784,2019-05-09,12:17:23
Chipotle,401 York Rd,Towson,MD,21204,2019-05-09,12:10:11
Chipotle,801 Goucher Blvd,Towson,MD,21286,2019-05-09,12:10:11
Chipotle,2 Watkins Park Dr,Upper Marlboro,MD,20774,2019-05-09,12:17:24
Chipotle,3250 Crain Hwy,Waldorf,MD,20603,2019-05-09,12:17:24
Chipotle,631 Baltimore Blvd,Westminster,MD,21157,2019-05-09,12:17:24
Chipotle,11160 Viers Mill Rd,Wheaton,MD,20902,2019-05-09,12:17:25
Chipotle,7091 Security Blvd,Windsor Mill,MD,21244,2019-05-09,12:17:25
Chipotle,1 Stephen King Dr,Augusta,ME,04330,2019-05-09,12:17:07
Chipotle,583 Stillwater Ave,Bangor,ME,04401,2019-05-09,12:17:07
Chipotle,195 Kennebec St,Portland,ME,04101,2019-05-09,12:17:08
Chipotle,359 Maine Mall Rd,South Portland,ME,04106,2019-05-09,12:17:08
Chipotle,11 Main St,Westbrook,ME,04092,2019-05-09,12:17:08
Chipotle,1421 S Main St,Adrian,MI,49221,2019-05-09,12:17:44
Chipotle,3125 Fairlane Dr,Allen Park,MI,48101,2019-05-09,12:17:44
Chipotle,235 S State St,Ann Arbor,MI,48104,2019-05-09,12:10:15
Chipotle,3354 Washtenaw Ave,Ann Arbor,MI,48104,2019-05-09,12:10:15
Chipotle,858 Briarwood Cir,Ann Arbor,MI,48108,2019-05-09,12:10:15
Chipotle,2100 S Telegraph Rd,Bloomfield Hills,MI,48302,2019-05-09,12:17:45
Chipotle,8599 W Grand River Ave,Brighton,MI,48116,2019-05-09,12:17:45
Chipotle,42404 Ford Road,Canton,MI,48187,2019-05-09,12:17:46
Chipotle,27810 23 Mile Rd,Chesterfield,MI,48051,2019-05-09,12:17:46
Chipotle,539 E Grand River Ave,East Lansing,MI,48823,2019-05-09,12:17:46
Chipotle,4485 Miller Rd,Flint,MI,48507,2019-05-09,12:17:47
Chipotle,3300 Alpine Ave NW,Grand Rapids,MI,49544,2019-05-09,12:10:16
Chipotle,6333 Kalamazoo Ave SE,Grand Rapids,MI,49508,2019-05-09,12:10:16
Chipotle,3070 44th St SW,Grandville,MI,49418,2019-05-09,12:17:47
Chipotle,12365 James St,Holland,MI,49424,2019-05-09,12:17:47
Chipotle,5363B W Main St,Kalamazoo,MI,49009,2019-05-09,12:17:48
Chipotle,3610 28th St SE,Kentwood,MI,49512,2019-05-09,12:17:48
Chipotle,5330 West Saginaw Hwy,Lansing,MI,48917,2019-05-09,12:17:48
Chipotle,32 E 14 Mile Rd,Madison Heights,MI,48071,2019-05-09,12:17:49
Chipotle,1720 S Mission St,Mt Pleasant,MI,48858,2019-05-09,12:17:49
Chipotle,18885 Traditions Dr,Northville,MI,48168,2019-05-09,12:17:49
Chipotle,43345 Crescent Blvd,Novi,MI,48375,2019-05-09,12:17:50
Chipotle,4921 S Baldwin Rd,Orion,MI,48359,2019-05-09,12:17:50
Chipotle,5964 S Westnedge Ave,Portage,MI,49002,2019-05-09,12:17:51
Chipotle,2611 S Rochester Rd,Rochester Hills,MI,48307,2019-05-09,12:10:17
Chipotle,84 N Adams Rd,Rochester Hills,MI,48309,2019-05-09,12:10:17
Chipotle,32463 Gratiot Ave,Roseville,MI,48066,2019-05-09,12:17:51
Chipotle,32824 Woodward Ave,Royal Oak,MI,48073,2019-05-09,12:17:52
Chipotle,2721 Tittabawassee Rd,Saginaw,MI,48604,2019-05-09,12:17:52
Chipotle,26147 Evergreen Rd,Southfield,MI,48076,2019-05-09,12:10:17
Chipotle,28644 Telegraph Rd,Southfield,MI,48034,2019-05-09,12:10:18
Chipotle,13975 Lakeside Cir,Sterling Heights,MI,48313,2019-05-09,12:17:52
Chipotle,3129 Crooks Rd,Troy,MI,48084,2019-05-09,12:17:53
Chipotle,30229 Mound Rd,Warren,MI,48092,2019-05-09,12:17:53
Chipotle,6753 Orchard Lake Rd,West Bloomfield,MI,48322,2019-05-09,12:17:54
Chipotle,23061 Allen Rd,Woodhaven,MI,48183,2019-05-09,12:17:54
Chipotle,7638 150th St W,Apple Valley,MN,55124,2019-05-09,12:17:54
Chipotle,10450 Baltimore St NE,Blaine,MN,55449,2019-05-09,12:10:18
Chipotle,599 Northtown Dr NE,Blaine,MN,55434,2019-05-09,12:10:18
Chipotle,10629 France Ave S,Bloomington,MN,55431,2019-05-09,12:10:19
Chipotle,322 S Avenue,Bloomington,MN,55425,2019-05-09,12:10:19
Chipotle,5711 Xerxes Ave N,Brooklyn Center,MN,55430,2019-05-09,12:17:55
Chipotle,7631 Jolly Ln,Brooklyn Park,MN,55428,2019-05-09,12:17:55
Chipotle,728 County Road 42 W,Burnsville,MN,55337,2019-05-09,12:17:55
Chipotle,11209 Aquila Dr N,Champlin,MN,55316,2019-05-09,12:17:56
Chipotle,560 W 79th St,Chanhassen,MN,55317,2019-05-09,12:17:56
Chipotle,5200 Central Ave NE,Columbia Heights,MN,55421,2019-05-09,12:17:57
Chipotle,3455 River Rapids Dr NW,Coon Rapids,MN,55448,2019-05-09,12:17:57
Chipotle,7180 E Point Douglas Rd S,Cottage Grove,MN,55016,2019-05-09,12:17:57
Chipotle,5608 W Broadway Ave,Crystal,MN,55428,2019-05-09,12:17:58
Chipotle,1600 Miller Trunk Hwy,Duluth,MN,55811,2019-05-09,12:17:58
Chipotle,2075 Cliff Road,Eagan,MN,55122,2019-05-09,12:10:19
Chipotle,3324 Promenade Ave,Eagan,MN,55121,2019-05-09,12:10:20
Chipotle,13250 Technology Dr,Eden Prairie,MN,55344,2019-05-09,12:17:58
Chipotle,6801 York Ave S,Edina,MN,55435,2019-05-09,12:17:59
Chipotle,18201 Carson Ct NW,Elk River,MN,55330,2019-05-09,12:17:59
Chipotle,515 Winnetka Ave N,Golden Valley,MN,55427,2019-05-09,12:18:00
Chipotle,1769 N Frontage Rd,Hastings,MN,55033,2019-05-09,12:18:00
Chipotle,786 Mainstreet,Hopkins,MN,55343,2019-05-09,12:18:00
Chipotle,17599 Kenwood Trl,Lakeville,MN,55044,2019-05-09,12:18:01
Chipotle,1600 Warren St,Mankato,MN,56001,2019-05-09,12:10:20
Chipotle,1851 Madison Ave,Mankato,MN,56001,2019-05-09,12:10:20
Chipotle,7750 Main St N,Maple Grove,MN,55369,2019-05-09,12:10:21
Chipotle,9881 Maple Grove Pkwy N,Maple Grove,MN,55369,2019-05-09,12:10:21
Chipotle,2303 White Bear Ave N,Maplewood,MN,55109,2019-05-09,12:10:22
Chipotle,3095 White Bear Ave N,Maplewood,MN,55109,2019-05-09,12:10:22
Chipotle,1040 Nicollet Mall,Minneapolis,MN,55403,2019-05-09,12:10:22
Chipotle,200 S. Sixth St,Minneapolis,MN,55402,2019-05-09,12:10:23
Chipotle,225 E Hennepin Ave,Minneapolis,MN,55414,2019-05-09,12:10:23
Chipotle,229 Cedar Ave S,Minneapolis,MN,55454,2019-05-09,12:10:23
Chipotle,2600 Hennepin Ave,Minneapolis,MN,55408,2019-05-09,12:10:24
Chipotle,2701 39th Ave NE,Minneapolis,MN,55421,2019-05-09,12:10:24
Chipotle,3040 Excelsior Blvd,Minneapolis,MN,55416,2019-05-09,12:10:24
Chipotle,50 S 6th St,Minneapolis,MN,55402,2019-05-09,12:10:24
Chipotle,800 Washington Ave SE,Minneapolis,MN,55414,2019-05-09,12:10:25
Chipotle,12509 Wayzata Blvd,Minnetonka,MN,55305,2019-05-09,12:10:25
Chipotle,4717 County Road 101,Minnetonka,MN,55345,2019-05-09,12:10:25
Chipotle,13315 60th St N,Oak Park Heights,MN,55082,2019-05-09,12:18:02
Chipotle,3425 Vicksburg Ln N,Plymouth,MN,55447,2019-05-09,12:18:02
Chipotle,1830 E 66th St,Richfield,MN,55423,2019-05-09,12:10:26
Chipotle,7644 Lyndale Ave S,Richfield,MN,55423,2019-05-09,12:10:26
Chipotle,1201 Broadway Ave S,Rochester,MN,55904,2019-05-09,12:10:26
Chipotle,3780 Marketplace Dr NW,Rochester,MN,55901,2019-05-09,12:10:26
Chipotle,13590 Northdale Blvd,Rogers,MN,55374,2019-05-09,12:18:03
Chipotle,3390 150th St W,Rosemount,MN,55068,2019-05-09,12:18:03
Chipotle,860 Rosedale Shopping Ctr,Roseville,MN,55113,2019-05-09,12:18:04
Chipotle,211 5th Ave S,Saint Cloud,MN,56301,2019-05-09,12:10:27
Chipotle,3959 2nd St S,Saint Cloud,MN,56301,2019-05-09,12:10:27
