,zip code,num_of_fast_food
11553,38632,383
11554,38633,28
11555,38635,398
11556,38637,21
11557,38639,10
11558,38641,293
11559,38642,23
11560,38643,11
11561,38644,209
11562,38645,10
11563,38646,17
11564,38647,13
11565,38650,29
11566,38651,80
11567,38652,30
11568,38654,322
11569,38655,117
11570,38658,27
11571,38659,28
11572,38661,18
11573,38663,18
11574,38664,81
11575,38665,26
11576,38666,190
11577,38668,363
11578,38670,22
11579,38671,127
11580,38672,140
11581,38673,19
11582,38674,107
11583,38676,26
11584,38677,13
11585,38680,49
11586,38683,109
11587,38685,26
11588,38701,11
11589,38703,17
11590,38720,33
11591,38721,7
11592,38722,6
11593,38725,17
11594,38726,10
11595,38730,17
11596,38732,11
11597,38736,17
11598,38737,15
11599,38738,50
11600,38740,12
11601,38744,36
11602,38746,12
11603,38748,44
11604,38751,17
11605,38753,9
11606,38754,10
11607,38756,10
11608,38759,8
11609,38760,5
11610,38761,17
11611,38762,12
11612,38764,11
11613,38769,10
11614,38771,8
11615,38773,17
11616,38774,12
11617,38778,17
11618,38781,7
11619,38801,32
11620,38804,32
11621,38821,20
11622,38824,35
11623,38826,23
11624,38827,99
11625,38828,33
11626,38829,66
11627,38833,20
11628,38834,24
11629,38838,96
11630,38841,9
11631,38843,99
11632,38846,12
11633,38847,12
11634,38848,13
11635,38849,35
11636,38850,88
11637,38851,13
11638,38852,20
11639,38855,6
11640,38856,28
11641,38857,22
11642,38858,23
11643,38859,94
11644,38860,20
11645,38862,19
11646,38863,67
11647,38864,23
11648,38865,21
11649,38866,33
11650,38868,27
11651,38869,28
11652,38870,27
11653,38871,9
11654,38873,18
11655,38876,10
11656,38878,88
11657,38879,18
11658,38901,14
11659,38913,88
11660,38914,83
11661,38915,16
11662,38916,5
11663,38917,14
11664,38920,61
11665,38921,11
11666,38922,6
11667,38923,11
11668,38924,8
11669,38925,9
11670,38927,70
11671,38928,64
11672,38929,9
11673,38930,38
11674,38940,14
11675,38941,17
11676,38944,14
11677,38946,6
11678,38948,29
11679,38949,18
11680,38950,61
11681,38951,5
11682,38952,16
11683,38953,61
11684,38954,7
11685,38957,63
11686,38961,7
11687,38963,14
11688,38964,56
11689,38965,25
11690,38966,59
11691,38967,8
11692,39038,44
11693,39039,20
11694,39040,116
11695,39041,85
11696,39042,90
11697,39044,63
11698,39045,16
11699,39046,108
11700,39047,95
11701,39051,136
11702,39054,98
11703,39056,92
11704,39057,17
11705,39059,33
11706,39062,152
11707,39063,56
11708,39066,29
11709,39067,6
11710,39069,48
11711,39071,92
11712,39073,83
11713,39074,133
11714,39078,136
11715,39079,123
11716,39082,151
11717,39083,124
11718,39086,122
11719,39090,121
11720,39092,10
11721,39094,120
11722,39095,49
11723,39096,46
11724,39097,5
11725,39108,7
11726,39110,93
11727,39111,11
11728,39113,49
11729,39114,20
11730,39116,7
11731,39117,130
11732,39119,6
11733,39120,19
11734,39140,7
11735,39144,5
11736,39145,84
11737,39146,8
11738,39149,11
11739,39150,9
11740,39152,10
11741,39153,16
11742,39154,85
11743,39156,18
11744,39157,83
11745,39159,101
11746,39160,107
11747,39166,75
11748,39168,13
11749,39169,8
11750,39170,83
11751,39175,27
11752,39176,35
11753,39179,20
11754,39180,13
11755,39183,110
11756,39189,17
11757,39191,108
11758,39192,41
11759,39193,66
11760,39194,128
11761,39201,10
11762,39202,33
11763,39203,12
11764,39204,68
11765,39206,41
11766,39208,70
11767,39209,92
11768,39211,53
11769,39212,60
11770,39213,78
11771,39216,48
11772,39217,11
11773,39218,57
11774,39232,80
11775,39272,46
11776,39301,22
11777,39305,23
11778,39307,23
11779,39309,18
11780,39320,45
11781,39322,50
11782,39323,23
11783,39325,26
11784,39326,42
11785,39327,17
11786,39328,41
11787,39330,23
11788,39332,23
11789,39335,19
11790,39336,10
11791,39337,26
11792,39338,9
11793,39339,50
11794,39341,46
11795,39342,18
11796,39345,14
11797,39346,9
11798,39347,24
11799,39348,76
11800,39350,60
11801,39352,19
11802,39354,12
11803,39355,42
11804,39356,54
11805,39358,52
11806,39359,17
11807,39360,6
11808,39361,58
11809,39362,83
11810,39363,47
11811,39364,20
11812,39365,45
11813,39366,11
11814,39367,74
11815,39401,68
11816,39402,38
11817,39406,14
11818,39421,78
11819,39422,10
11820,39423,26
11821,39425,37
11822,39426,42
11823,39427,77
11824,39428,36
11825,39429,89
11826,39437,41
11827,39439,11
11828,39440,7
11829,39443,83
11830,39451,144
11831,39452,235
11832,39455,183
11833,39456,9
11834,39459,24
11835,39461,124
11836,39462,5
11837,39464,40
11838,39465,35
11839,39466,44
11840,39470,194
11841,39474,7
11842,39475,42
11843,39476,77
11844,39477,12
11845,39478,12
11846,39479,48
11847,39480,10
11848,39481,8
11849,39482,39
11850,39483,6
11851,39501,28
11852,39503,87
11853,39507,36
11854,39520,60
11855,39525,9
11856,39530,90
11857,39531,38
11858,39532,90
11859,39534,22
11860,39540,39
11861,39553,27
11862,39556,48
11863,39560,26
11864,39561,186
11865,39562,91
11866,39563,12
11867,39564,41
11868,39565,87
11869,39567,64
11870,39571,80
11871,39572,58
11872,39573,176
11873,39574,151
11874,39576,7
11875,39577,176
11876,39581,15
11877,39601,32
11878,39629,11
11879,39630,27
11880,39631,5
11881,39633,7
11882,39638,5
11883,39641,14
11884,39643,69
11885,39645,8
11886,39647,9
11887,39648,10
11888,39652,176
11889,39653,10
11890,39654,60
11891,39656,75
11892,39657,223
11893,39661,7
11894,39662,6
11895,39663,9
11896,39664,10
11897,39665,69
11898,39666,11
11899,39667,13
11900,39669,55
11901,39701,26
11902,39702,16
11903,39705,24
11904,39730,75
11905,39735,15
11906,39736,28
11907,39737,65
11908,39739,44
11909,39740,16
11910,39741,15
11911,39743,24
11912,39744,40
11913,39745,10
11914,39746,25
11915,39747,6
11916,39750,14
11917,39751,11
11918,39752,12
11919,39755,15
11920,39756,23
11921,39759,42
11922,39766,11
11923,39767,11
11924,39769,17
11925,39771,48
11926,39772,6
11927,39773,62
11928,39776,13
11929,39813,76
11930,39815,10
11931,39817,17
11932,39819,36
11933,39823,75
11934,39824,6
11935,39825,13
11936,39826,81
11937,39827,144
11938,39828,65
11939,39834,129
11940,39836,65
11941,39837,141
11942,39840,5
11943,39841,5
11944,39842,23
11945,39845,161
11946,39846,6
11947,39851,6
11948,39854,113
11949,39859,12
11950,39861,141
11951,39862,60
11952,39866,13
11953,39867,92
11954,39870,20
11955,39877,22
11956,39885,14
11957,39886,7
11958,39897,22
11959,40003,19
11960,40004,46
11961,40006,58
11962,40007,46
11963,40008,110
11964,40009,27
11965,40010,98
11966,40011,55
11967,40012,84
11968,40013,257
11969,40014,351
11970,40019,7
11971,40020,241
11972,40022,29
11973,40023,107
11974,40025,13
11975,40026,55
11976,40031,335
11977,40033,25
11978,40037,8
11979,40040,576
11980,40041,5
11981,40045,21
11982,40046,573
11983,40047,71
11984,40048,9
11985,40050,113
11986,40051,39
11987,40052,267
11988,40055,12
11989,40056,11
11990,40057,40
11991,40058,95
11992,40059,222
11993,40060,182
11994,40062,20
11995,40065,103
11996,40067,320
11997,40068,15
11998,40069,26
11999,40070,7
12000,40071,322
12001,40075,802
12002,40076,66
12003,40077,313
12004,40078,39
12005,40104,18
12006,40107,50
12007,40108,97
12008,40109,116
12009,40111,123
12010,40115,409
12011,40117,14
12012,40118,44
12013,40119,14
12014,40121,8
12015,40140,403
12016,40142,6
12017,40143,283
12018,40144,17
12019,40145,365
12020,40146,15
12021,40150,16
12022,40152,5
12023,40155,11
12024,40157,16
12025,40160,20
12026,40162,41
12027,40165,290
12028,40170,18
12029,40171,336
12030,40175,52
12031,40176,7
12032,40177,22
12033,40202,77
12034,40203,163
12035,40204,176
12036,40205,198
12037,40206,179
12038,40207,200
12039,40208,78
12040,40209,147
12041,40210,48
12042,40211,98
12043,40212,151
12044,40213,307
12045,40214,261
12046,40215,136
12047,40216,223
12048,40217,94
12049,40218,183
12050,40219,292
12051,40220,302
12052,40222,312
12053,40223,97
12054,40228,75
12055,40229,179
12056,40241,287
12057,40242,103
12058,40243,88
12059,40245,132
12060,40258,24
12061,40272,102
12062,40280,68
12063,40291,249
12064,40299,195
12065,40310,5
12066,40311,34
12067,40312,34
12068,40313,9
12069,40316,9
12070,40322,15
12071,40324,160
12072,40328,25
12073,40330,106
12074,40334,6
12075,40336,29
12076,40337,26
12077,40342,54
12078,40346,168
12079,40347,76
12080,40348,112
12081,40351,71
12082,40353,24
12083,40356,171
12084,40358,100
12085,40359,42
12086,40360,15
12087,40361,226
12088,40370,45
12089,40371,13
12090,40372,138
12091,40374,24
12092,40379,142
12093,40380,11
12094,40383,155
12095,40385,100
12096,40387,9
12097,40390,34
12098,40391,140
12099,40402,83
12100,40403,24
12101,40404,5
12102,40409,32
12103,40419,34
12104,40422,24
12105,40437,18
12106,40440,8
12107,40442,123
12108,40444,75
12109,40445,15
12110,40447,205
12111,40456,107
12112,40460,161
12113,40461,16
12114,40464,8
12115,40468,7
12116,40472,13
12117,40475,216
12118,40484,33
12119,40486,132
12120,40489,28
12121,40502,104
12122,40503,98
12123,40504,97
12124,40505,92
12125,40506,17
12126,40507,25
12127,40508,105
12128,40509,114
12129,40510,122
12130,40511,162
12131,40513,119
12132,40514,74
12133,40515,163
12134,40516,126
12135,40517,99
12136,40601,117
12137,40701,22
12138,40729,8
12139,40734,10
12140,40737,23
12141,40740,15
12142,40741,83
12143,40744,67
12144,40759,29
12145,40763,106
12146,40769,84
12147,40771,13
12148,40801,6
12149,40806,76
12150,40807,95
12151,40810,11
12152,40813,8
12153,40815,5
12154,40819,15
12155,40820,5
12156,40823,17
12157,40824,16
12158,40826,6
12159,40827,46
12160,40828,8
12161,40830,113
12162,40831,18
12163,40843,13
12164,40845,16
12165,40847,6
12166,40849,5
12167,40854,91
12168,40855,10
12169,40856,8
12170,40858,57
12171,40862,62
12172,40863,107
12173,40865,7
12174,40868,47
12175,40870,8
12176,40873,92
12177,40874,53
12178,40902,73
12179,40903,28
12180,40906,65
12181,40913,55
12182,40914,66
12183,40915,29
12184,40921,25
12185,40927,109
12186,40935,24
12187,40940,24
12188,40941,64
12189,40943,22
12190,40949,29
12191,40953,28
12192,40962,65
12193,40965,20
12194,40972,8
12195,40977,109
12196,40982,21
12197,40983,69
12198,40988,79
12199,40995,25
12200,40997,66
12201,41001,278
12202,41002,5
12203,41003,16
12204,41004,13
12205,41005,309
12206,41006,99
12207,41007,282
12208,41008,18
12209,41010,39
12210,41011,144
12211,41014,52
12212,41015,179
12213,41016,67
12214,41017,212
12215,41018,208
12216,41030,9
12217,41031,22
12218,41033,7
12219,41034,6
12220,41035,39
12221,41039,13
12222,41040,24
12223,41041,12
12224,41042,182
12225,41043,50
12226,41044,5
12227,41045,6
12228,41046,577
12229,41048,172
12230,41049,12
12231,41051,94
12232,41055,10
12233,41056,8
12234,41059,179
12235,41063,35
12236,41064,16
12237,41071,143
12238,41073,97
12239,41074,77
12240,41075,140
12241,41076,216
12242,41080,35
12243,41083,40
12244,41085,38
12245,41086,41
12246,41091,269
12247,41092,14
12248,41093,17
12249,41094,57
12250,41095,155
12251,41097,19
12252,41098,18
12253,41099,6
12254,41101,24
12255,41102,18
12256,41121,19
12257,41124,16
12258,41129,51
12259,41135,9
12260,41139,13
12261,41141,14
12262,41143,82
12263,41144,33
12264,41149,84
12265,41159,81
12266,41164,83
12267,41166,6
12268,41168,9
12269,41169,13
12270,41171,16
12271,41174,8
12272,41175,27
12273,41179,69
12274,41180,23
12275,41183,10
12276,41189,9
12277,41201,15
12278,41203,15
12279,41204,17
12280,41214,7
12281,41216,7
12282,41219,85
12283,41222,9
12284,41224,16
12285,41226,12
12286,41230,87
12287,41231,102
12288,41232,12
12289,41234,14
12290,41238,8
12291,41240,14
12292,41250,16
12293,41254,12
12294,41255,5
12295,41256,9
12296,41257,5
12297,41260,7
12298,41262,91
12299,41263,12
12300,41264,15
12301,41265,8
12302,41267,116
12303,41268,14
12304,41271,8
12305,41274,12
12306,41301,77
12307,41311,5
12308,41314,92
12309,41332,6
12310,41339,47
12311,41348,5
12312,41352,49
12313,41360,81
12314,41365,81
12315,41367,8
12316,41385,45
12317,41408,54
12318,41421,12
12319,41425,60
12320,41464,9
12321,41465,44
12322,41472,73
12323,41501,44
12324,41503,35
12325,41512,58
12326,41513,10
12327,41514,9
12328,41517,74
12329,41519,11
12330,41522,7
12331,41524,11
12332,41527,10
12333,41528,11
12334,41531,12
12335,41534,56
12336,41535,35
12337,41537,11
12338,41539,40
12339,41540,10
12340,41544,32
12341,41548,44
12342,41553,42
12343,41554,44
12344,41555,11
12345,41557,44
12346,41558,12
12347,41559,13
12348,41560,11
12349,41562,44
12350,41563,10
12351,41564,7
12352,41566,42
12353,41567,12
12354,41568,45
12355,41571,6
12356,41572,5
12357,41601,13
12358,41602,5
12359,41603,6
12360,41604,11
12361,41605,6
12362,41606,48
12363,41615,16
12364,41616,5
12365,41630,43
12366,41631,41
12367,41632,42
12368,41635,42
12369,41636,8
12370,41640,11
12371,41642,16
12372,41645,40
12373,41647,42
12374,41649,40
12375,41650,9
12376,41653,13
12377,41655,40
12378,41659,6
12379,41660,11
12380,41663,6
12381,41666,10
12382,41669,5
12383,41701,7
12384,41719,5
12385,41722,9
12386,41723,5
12387,41727,5
12388,41731,58
12389,41735,50
12390,41740,5
12391,41746,7
12392,41749,7
12393,41751,5
12394,41754,6
12395,41759,8
12396,41763,52
12397,41764,55
12398,41773,54
12399,41774,8
12400,41776,6
12401,41777,52
12402,41804,64
12403,41810,13
12404,41812,11
12405,41815,10
12406,41817,10
12407,41821,57
12408,41822,44
12409,41824,15
12410,41826,13
12411,41828,47
12412,41831,44
12413,41833,60
12414,41834,11
12415,41835,11
12416,41836,58
12417,41837,67
12418,41838,11
12419,41839,43
12420,41840,11
12421,41843,50
12422,41844,9
12423,41847,11
12424,41855,12
12425,41858,14
12426,41859,8
12427,41862,44
12428,42001,30
12429,42003,30
12430,42020,11
12431,42021,21
12432,42023,24
12433,42024,15
12434,42025,41
12435,42027,40
12436,42028,80
12437,42029,8
12438,42031,12
12439,42032,94
12440,42035,90
12441,42036,12
12442,42038,11
12443,42039,26
12444,42040,27
12445,42041,82
12446,42044,82
12447,42045,21
12448,42047,74
12449,42048,30
12450,42049,20
12451,42050,20
12452,42051,40
12453,42053,24
12454,42054,17
12455,42055,92
12456,42056,21
12457,42058,17
12458,42064,89
12459,42066,22
12460,42069,13
12461,42071,87
12462,42076,149
12463,42078,24
12464,42079,5
12465,42081,84
12466,42082,20
12467,42084,9
12468,42085,6
12469,42086,23
12470,42087,23
12471,42088,16
12472,42101,90
12473,42103,60
12474,42104,57
12475,42120,85
12476,42122,43
12477,42123,350
12478,42127,19
12479,42129,21
12480,42130,12
12481,42133,24
12482,42134,603
12483,42140,18
12484,42141,155
12485,42153,65
12486,42154,10
12487,42156,53
12488,42157,216
12489,42159,63
12490,42160,58
12491,42164,488
12492,42166,19
12493,42167,154
12494,42170,59
12495,42171,59
12496,42202,68
12497,42204,5
12498,42206,52
12499,42207,120
12500,42210,60
12501,42211,130
12502,42214,105
12503,42215,18
12504,42217,22
12505,42220,255
12506,42223,59
12507,42232,62
12508,42234,21
12509,42236,21
12510,42240,164
12511,42254,15
12512,42256,189
12513,42259,60
12514,42261,173
12515,42262,76
12516,42265,5
12517,42266,72
12518,42273,156
12519,42274,37
12520,42275,126
12521,42276,278
12522,42280,219
12523,42286,83
12524,42301,76
12525,42303,30
12526,42320,7
12527,42321,150
12528,42323,152
12529,42324,152
12530,42325,113
12531,42326,155
12532,42327,114
12533,42328,11
12534,42330,13
12535,42333,149
12536,42337,7
12537,42339,151
12538,42343,17
12539,42344,9
12540,42345,22
12541,42347,24
12542,42348,23
12543,42349,10
12544,42350,29
12545,42351,24
12546,42352,156
12547,42354,7
12548,42355,17
12549,42361,17
12550,42366,24
12551,42367,12
12552,42368,25
12553,42369,7
12554,42371,129
12555,42372,134
12556,42374,13
12557,42376,28
12558,42378,25
12559,42404,11
12560,42406,59
12561,42408,19
12562,42409,15
12563,42410,7
12564,42411,10
12565,42413,23
12566,42420,128
12567,42431,12
12568,42436,7
12569,42437,119
12570,42440,6
12571,42441,15
12572,42442,97
12573,42445,125
12574,42450,15
12575,42451,46
12576,42452,70
12577,42453,110
12578,42455,30
12579,42456,27
12580,42458,46
12581,42459,5
12582,42461,38
12583,42462,54
12584,42464,15
12585,42501,32
12586,42503,93
12587,42516,8
12588,42518,13
12589,42519,24
12590,42528,5
12591,42533,8
12592,42539,33
12593,42541,158
12594,42544,23
12595,42553,24
12596,42565,5
12597,42567,23
12598,42602,12
12599,42629,13
12600,42633,93
12601,42634,31
12602,42635,98
12603,42642,18
12604,42647,10
12605,42649,14
12606,42653,29
12607,42701,36
12608,42712,29
12609,42713,129
12610,42716,24
12611,42717,14
12612,42718,115
12613,42721,10
12614,42722,122
12615,42724,34
12616,42726,22
12617,42728,82
12618,42729,43
12619,42732,31
12620,42733,24
12621,42740,12
12622,42741,8
12623,42743,21
12624,42746,125
12625,42748,36
12626,42749,19
12627,42753,10
12628,42754,9
12629,42757,17
12630,42764,126
12631,42765,22
12632,42776,23
12633,42782,123
12634,42784,22
12635,43001,35
12636,43002,17
12637,43003,11
12638,43004,52
12639,43006,335
12640,43008,23
12641,43009,43
12642,43010,20
12643,43011,207
12644,43013,10
12645,43014,27
12646,43015,327
12647,43016,283
12648,43017,258
12649,43019,30
12650,43021,133
12651,43022,5
12652,43023,155
12653,43025,23
12654,43026,289
12655,43028,17
12656,43029,7
12657,43031,359
12658,43033,6
12659,43035,180
12660,43036,12
12661,43037,37
12662,43040,310
12663,43044,68
12664,43045,6
12665,43046,14
12666,43050,29
12667,43054,259
12668,43055,55
12669,43056,48
12670,43060,8
12671,43061,307
12672,43062,388
12673,43064,397
12674,43065,182
12675,43066,10
12676,43067,5
12677,43068,134
12678,43071,11
12679,43072,92
12680,43074,377
12681,43076,60
12682,43077,31
12683,43078,66
12684,43080,56
12685,43081,456
12686,43082,162
12687,43084,8
12688,43085,134
12689,43101,453
12690,43102,134
12691,43103,299
12692,43105,38
12693,43106,5
12694,43107,12
12695,43109,7
12696,43110,437
12697,43111,29
12698,43112,49
12699,43113,56
12700,43115,21
12701,43116,29
12702,43117,17
12703,43119,203
12704,43123,444
12705,43125,196
12706,43126,7
12707,43128,5
12708,43130,179
12709,43135,28
12710,43136,9
12711,43137,132
12712,43138,31
12713,43140,670
12714,43142,5
12715,43143,226
12716,43144,21
12717,43145,29
12718,43146,362
12719,43147,93
12720,43148,12
12721,43149,518
12722,43150,8
12723,43151,723
12724,43152,342
12725,43153,59
12726,43154,8
12727,43155,14
12728,43156,42
12729,43157,172
12730,43158,6
12731,43160,14
12732,43162,58
12733,43164,45
12734,43201,113
12735,43202,79
12736,43203,98
12737,43204,192
12738,43205,93
12739,43206,168
12740,43207,282
12741,43209,144
12742,43210,97
12743,43211,221
12744,43212,122
12745,43213,304
12746,43214,165
12747,43215,175
12748,43217,9
12749,43219,380
12750,43220,172
12751,43221,198
12752,43222,113
12753,43223,293
12754,43224,192
12755,43227,69
12756,43228,292
12757,43229,136
12758,43230,335
12759,43231,125
12760,43232,67
12761,43235,122
12762,43240,36
12763,43302,23
12764,43310,31
12765,43311,16
12766,43314,29
12767,43315,45
12768,43316,31
12769,43317,543
12770,43318,34
12771,43319,669
12772,43320,8
12773,43321,72
12774,43322,33
12775,43323,20
12776,43324,5
12777,43326,14
12778,43330,131
12779,43331,207
12780,43332,21
12781,43333,5
12782,43334,115
12783,43337,16
12784,43338,47
12785,43340,546
12786,43341,415
12787,43342,33
12788,43343,36
12789,43344,74
12790,43345,557
12791,43347,540
12792,43348,5
12793,43351,33
12794,43356,9
12795,43357,25
12796,43358,27
12797,43359,129
12798,43360,15
12799,43402,116
12800,43406,255
12801,43407,11
12802,43408,139
12803,43410,44
12804,43412,146
12805,43413,8
12806,43416,13
12807,43420,46
12808,43430,27
12809,43431,10
12810,43432,274
12811,43434,21
12812,43435,10
12813,43437,50
12814,43438,29
12815,43440,23
12816,43442,11
12817,43443,35
12818,43445,288
12819,43446,319
12820,43447,63
12821,43449,46
12822,43450,19
12823,43451,11
12824,43452,40
12825,43456,5
12826,43457,6
12827,43458,72
12828,43460,5
12829,43462,10
12830,43464,13
12831,43465,107
12832,43466,15
12833,43467,55
12834,43468,142
12835,43469,253
12836,43501,323
12837,43502,17
12838,43504,144
12839,43505,5
12840,43506,14
12841,43511,10
12842,43512,21
12843,43515,106
12844,43516,36
12845,43517,6
12846,43518,23
12847,43519,12
12848,43521,27
12849,43522,14
12850,43524,202
12851,43525,8
12852,43526,43
12853,43527,5
12854,43528,97
12855,43529,14
12856,43532,110
12857,43533,374
12858,43534,240
12859,43535,225
12860,43536,189
12861,43537,109
12862,43540,5
12863,43541,61
12864,43542,89
12865,43543,17
12866,43545,22
12867,43547,132
12868,43548,204
12869,43549,10
12870,43551,133
12871,43553,7
12872,43554,194
12873,43555,19
12874,43556,182
12875,43557,7
12876,43558,140
12877,43560,101
12878,43565,25
12879,43566,59
12880,43567,24
12881,43569,12
12882,43570,7
12883,43571,50
12884,43604,53
12885,43605,115
12886,43606,74
12887,43607,81
12888,43608,53
12889,43609,117
12890,43610,12
12891,43611,30
12892,43612,53
12893,43613,64
12894,43614,117
12895,43615,118
12896,43616,156
12897,43617,55
12898,43619,99
12899,43620,16
12900,43623,54
12901,43701,17
12902,43713,7
12903,43716,14
12904,43717,6
12905,43718,12
12906,43719,11
12907,43720,18
12908,43722,77
12909,43723,71
12910,43724,10
12911,43725,8
12912,43727,17
12913,43728,99
12914,43730,202
12915,43731,26
12916,43732,16
12917,43734,18
12918,43735,12
12919,43736,58
12920,43738,33
12921,43739,11
12922,43740,37
12923,43746,10
12924,43747,55
12925,43748,7
12926,43749,9
12927,43754,8
12928,43755,6
12929,43756,24
12930,43758,21
12931,43760,31
12932,43764,22
12933,43766,8
12934,43767,19
12935,43768,7
12936,43777,31
12937,43778,6
12938,43780,80
12939,43786,59
12940,43788,7
12941,43793,6
12942,43804,186
12943,43811,122
12944,43821,14
12945,43836,103
12946,43840,9
12947,43843,26
12948,43901,17
12949,43903,233
12950,43906,10
12951,43908,298
12952,43915,9
12953,43920,468
12954,43925,265
12955,43926,6
12956,43930,500
12957,43931,6
12958,43934,8
12959,43938,6
12960,43940,6
12961,43942,133
12962,43943,16
12963,43944,395
12964,43946,6
12965,43948,337
12966,43950,17
12967,43961,8
12968,43963,17
12969,43968,520
12970,43971,9
12971,43974,8
12972,43983,67
12973,43985,9
12974,43986,150
12975,44001,28
12976,44003,15
12977,44010,12
12978,44017,42
12979,44021,179
12980,44024,155
12981,44030,11
12982,44035,179
12983,44044,275
12984,44045,7
12985,44046,8
12986,44047,20
12987,44048,8
12988,44049,17
12989,44056,28
12990,44057,69
12991,44062,83
12992,44077,31
12993,44081,25
12994,44082,130
12995,44093,202
12996,44099,5
12997,44111,116
12998,44112,57
12999,44113,79
13000,44114,62
13001,44117,61
13002,44120,72
13003,44125,265
13004,44134,54
13005,44135,214
13006,44136,119
13007,44142,215
13008,44201,193
13009,44221,52
13010,44224,112
13011,44234,11
13012,44235,630
13013,44250,35
13014,44254,9
13015,44260,88
13016,44262,19
13017,44272,198
13018,44276,21
13019,44287,46
13020,44301,14
13021,44305,52
13022,44310,60
13023,44311,18
13024,44312,121
13025,44313,103
13026,44321,99
13027,44333,103
13028,44402,8
13029,44403,77
13030,44408,72
13031,44410,52
13032,44411,16
13033,44413,6
13034,44418,21
13035,44427,5
13036,44428,35
13037,44429,107
13038,44432,48
13039,44437,25
13040,44438,24
13041,44440,19
13042,44444,11
13043,44445,480
13044,44449,13
13045,44460,70
13046,44473,35
13047,44481,74
13048,44483,24
13049,44490,5
13050,44491,10
13051,44511,33
13052,44514,42
13053,44515,24
13054,44609,104
13055,44612,18
13056,44613,34
13057,44614,76
13058,44622,64
13059,44624,77
13060,44629,9
13061,44637,9
13062,44640,19
13063,44643,15
13064,44659,15
13065,44661,334
13066,44666,41
13067,44670,22
13068,44671,79
13069,44675,5
13070,44677,14
13071,44680,14
13072,44682,15
13073,44683,14
13074,44689,79
13075,44693,125
13076,44695,5
13077,44697,78
13078,44699,16
13079,44705,30
13080,44720,82
13081,44805,35
13082,44807,35
13083,44815,14
13084,44817,15
13085,44818,28
13086,44825,158
13087,44826,5
13088,44833,35
13089,44837,39
13090,44838,35
13091,44840,5
13092,44843,19
13093,44844,162
13094,44847,34
13095,44849,18
13096,44856,38
13097,44859,461
13098,44864,38
13099,44870,38
13100,44874,34
13101,44875,33
13102,44887,31
13103,44901,6
13104,44904,37
13105,44906,21
13106,45001,166
13107,45003,119
13108,45015,54
13109,45032,240
13110,45034,8
13111,45040,137
13112,45044,128
13113,45062,9
13114,45065,17
13115,45066,74
13116,45069,177
13117,45070,246
13118,45102,34
13119,45103,336
13120,45111,13
13121,45112,128
13122,45120,90
13123,45121,36
13124,45123,18
13125,45131,38
13126,45132,5
13127,45146,6
13128,45150,110
13129,45152,44
13130,45154,61
13131,45156,166
13132,45158,35
13133,45162,24
13134,45164,122
13135,45171,10
13136,45172,12
13137,45177,116
13138,45202,151
13139,45205,16
13140,45207,77
13141,45208,158
13142,45215,82
13143,45224,84
13144,45229,45
13145,45233,25
13146,45237,100
13147,45306,34
13148,45307,6
13149,45309,183
13150,45310,224
13151,45311,124
13152,45312,20
13153,45315,13
13154,45316,33
13155,45319,7
13156,45320,52
13157,45325,27
13158,45326,20
13159,45328,77
13160,45331,42
13161,45336,32
13162,45337,23
13163,45339,142
13164,45341,15
13165,45344,179
13166,45350,247
13167,45351,40
13168,45352,6
13169,45353,10
13170,45354,27
13171,45360,7
13172,45361,152
13173,45362,257
13174,45368,69
13175,45370,92
13176,45372,8
13177,45378,161
13178,45380,6
13179,45382,5
13180,45383,35
13181,45385,197
13182,45389,141
13183,45390,14
13184,45404,53
13185,45418,36
13186,45429,73
13187,45440,53
13188,45503,24
13189,45504,33
13190,45506,49
13191,45601,119
13192,45616,7
13193,45619,36
13194,45621,13
13195,45623,53
13196,45628,23
13197,45629,13
13198,45631,13
13199,45634,73
13200,45638,51
13201,45640,17
13202,45648,13
13203,45650,73
13204,45651,17
13205,45656,13
13206,45657,11
13207,45658,21
13208,45660,80
13209,45662,8
13210,45669,27
13211,45671,90
13212,45672,71
13213,45673,15
13214,45681,161
13215,45685,8
13216,45686,10
13217,45688,116
13218,45690,15
13219,45695,75
13220,45696,51
13221,45710,16
13222,45711,27
13223,45714,19
13224,45716,19
13225,45729,19
13226,45732,19
13227,45734,47
13228,45735,9
13229,45740,18
13230,45741,103
13231,45743,5
13232,45744,10
13233,45750,24
13234,45766,10
13235,45767,15
13236,45768,10
13237,45775,86
13238,45776,9
13239,45778,8
13240,45779,12
13241,45784,26
13242,45805,15
13243,45806,28
13244,45808,17
13245,45810,39
13246,45812,205
13247,45814,15
13248,45816,15
13249,45819,17
13250,45820,13
13251,45821,18
13252,45822,17
13253,45827,161
13254,45828,6
13255,45832,37
13256,45835,7
13257,45849,209
13258,45850,25
13259,45854,39
13260,45855,19
13261,45859,5
13262,45861,248
13263,45864,203
13264,45866,6
13265,45871,7
13266,45872,13
13267,45874,23
13268,45877,126
13269,45880,183
13270,45881,15
13271,45883,6
13272,45885,37
13273,45886,22
13274,45887,32
13275,45888,11
13276,45894,5
13277,45896,5
13278,45899,7
13279,46013,26
13280,46017,29
13281,46036,129
13282,46039,25
13283,46041,701
13284,46048,71
13285,46052,387
13286,46056,20
13287,46060,442
13288,46063,143
13289,46068,43
13290,46070,8
13291,46076,20
13292,46103,188
13293,46107,15
13294,46110,44
13295,46111,395
13296,46113,223
13297,46117,133
13298,46121,113
13299,46122,361
13300,46124,125
